repo_name,description,company_role,venture_id,venture_name,sector,stage,status,repository_url,agent_ids,health_score,revenue_ytd,source,priority,notes
iza-os-blockchain-core,Blockchain core platform for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-blockchain-core,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #73 of 299
iza-os-business,IZA OS: Business logic core module,Gear,,,,,,https://github.com/Worldwidebro/iza-os-business,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #74 of 299
iza-os-cli,IZA OS: iza-os-cli,Gear,,,,,,https://github.com/Worldwidebro/iza-os-cli,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #75 of 299
iza-os-computer-vision,👁️ Computer Vision - Image and video analysis,Gear,,,,,,https://github.com/Worldwidebro/iza-os-computer-vision,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #76 of 299
iza-os-core,"🧠 IZA OS - Intelligent Zero-Administration Operating System | Your AI CEO that finds problems, launches ventures, and generates income | Mobile-optimized for Cursor IDE",Gear,,,,,,https://github.com/Worldwidebro/iza-os-core,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #77 of 299
iza-os-cryptocurrency-management,Cryptocurrency management platform for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-cryptocurrency-management,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #78 of 299
iza-os-customer-core,"🤝 Unified Customer Experience Platform - Support, Communication, Satisfaction, Engagement",Gear,,,,,,https://github.com/Worldwidebro/iza-os-customer-core,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #79 of 299
iza-os-customer-service-automation-bot,Advanced customer service automation for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-customer-service-automation-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #80 of 299
iza-os-customer-service-chatbot-bot,Advanced customer service chatbot for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-customer-service-chatbot-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #81 of 299
iza-os-customer-service-email-bot,Advanced customer service email automation for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-customer-service-email-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #82 of 299
iza-os-customer-service-escalation-bot,Advanced customer service escalation automation for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-customer-service-escalation-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #83 of 299
iza-os-customer-service-faq-bot,Advanced customer service FAQ automation for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-customer-service-faq-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #84 of 299
iza-os-customer-service-knowledge-bot,Advanced customer service knowledge management for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-customer-service-knowledge-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #85 of 299
iza-os-customer-service-phone-bot,Advanced customer service phone automation for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-customer-service-phone-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #86 of 299
iza-os-customer-service-social-bot,Advanced customer service social media automation for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-customer-service-social-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #87 of 299
iza-os-customer-service-ticket-bot,Advanced customer service ticket management for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-customer-service-ticket-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #88 of 299
iza-os-cybersecurity-monitoring-bot,🔒 Cybersecurity Monitoring Bot - Advanced threat detection and response,Gear,,,,,,https://github.com/Worldwidebro/iza-os-cybersecurity-monitoring-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #89 of 299
iza-os-data,ETL pipelines + datasets + knowledge graph,Gear,,,,,,https://github.com/Worldwidebro/iza-os-data,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #90 of 299
iza-os-data-integration-hub,Data integration hub for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-data-integration-hub,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #91 of 299
iza-os-defi-platform,DeFi operations platform for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-defi-platform,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #92 of 299
iza-os-deployment-automation-bot,🚀 Deployment Automation Bot - Automated deployment and scaling,Gear,,,,,,https://github.com/Worldwidebro/iza-os-deployment-automation-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #93 of 299
iza-os-docs,IZA OS: iza-os-docs,Gear,,,,,,https://github.com/Worldwidebro/iza-os-docs,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #94 of 299
iza-os-ecosystem,IZA OS: Core ecosystem integration layer,Gear,,,,,,https://github.com/Worldwidebro/iza-os-ecosystem,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #95 of 299
iza-os-embedding-service,📊 Embedding Service - Text and data embedding,Gear,,,,,,https://github.com/Worldwidebro/iza-os-embedding-service,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #96 of 299
iza-os-enterprise,🏢 IZA OS Enterprise - Business intelligence and revenue optimization,Gear,,,,,,https://github.com/Worldwidebro/iza-os-enterprise,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #97 of 299
iza-os-enterprise-integrations,Enterprise integrations platform for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-enterprise-integrations,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #98 of 299
iza-os-finance-advisor-alerting-bot,🤖 Finance Advisor Bot - Alerting automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-alerting-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #99 of 299
iza-os-finance-advisor-analytics-bot,🤖 Finance Advisor Bot - Analytics automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-analytics-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #100 of 299
iza-os-finance-advisor-automation-bot,🤖 Finance Advisor Bot - Automation automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-automation-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #101 of 299
iza-os-finance-advisor-compliance-bot,🤖 Finance Advisor Bot - Compliance automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-compliance-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #102 of 299
iza-os-finance-advisor-discovery-bot,🤖 Finance Advisor Bot - Discovery automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-discovery-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #103 of 299
iza-os-finance-advisor-forecasting-bot,Advanced financial forecasting bot for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-forecasting-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #104 of 299
iza-os-finance-advisor-integration-bot,🤖 Finance Advisor Bot - Integration automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-integration-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #105 of 299
iza-os-finance-advisor-intelligence-bot,🤖 Finance Advisor Bot - Intelligence automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-intelligence-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #106 of 299
iza-os-finance-advisor-management-bot,🤖 Finance Advisor Bot - Management automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-management-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #107 of 299
iza-os-finance-advisor-monitoring-bot,🤖 Finance Advisor Bot - Monitoring automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-monitoring-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #108 of 299
iza-os-finance-advisor-optimization-bot,🤖 Finance Advisor Bot - Optimization automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-optimization-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #109 of 299
iza-os-finance-advisor-orchestration-bot,🤖 Finance Advisor Bot - Orchestration automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-orchestration-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #110 of 299
iza-os-finance-advisor-processing-bot,🤖 Finance Advisor Bot - Processing automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-processing-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #111 of 299
iza-os-finance-advisor-reporting-bot,🤖 Finance Advisor Bot - Reporting automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-reporting-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #112 of 299
iza-os-finance-advisor-security-bot,🤖 Finance Advisor Bot - Security automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-security-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #113 of 299
iza-os-finance-advisor-synthesis-bot,🤖 Finance Advisor Bot - Synthesis automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-finance-advisor-synthesis-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #114 of 299
iza-os-financial-core,"🏦 Unified Financial Services Platform - Forecasting, Advisory, Compliance, Analytics, Investment Management",Gear,,,,,,https://github.com/Worldwidebro/iza-os-financial-core,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #115 of 299
iza-os-funding,IZA OS: iza-os-funding,Gear,,,,,,https://github.com/Worldwidebro/iza-os-funding,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #116 of 299
iza-os-hr-analytics-bot,Advanced HR analytics automation for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-hr-analytics-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #117 of 299
iza-os-hr-benefits-bot,Advanced HR benefits management for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-hr-benefits-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #118 of 299
iza-os-hr-compliance-bot,Advanced HR compliance automation for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-hr-compliance-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #119 of 299
iza-os-hr-core,"👥 Unified HR Platform - Recruitment, Benefits, Performance, Compliance, Employee Experience",Gear,,,,,,https://github.com/Worldwidebro/iza-os-hr-core,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #120 of 299
iza-os-hr-onboarding-bot,Advanced HR onboarding automation for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-hr-onboarding-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #121 of 299
iza-os-hr-payroll-bot,Advanced HR payroll automation for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-hr-payroll-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #122 of 299
iza-os-hr-performance-bot,Advanced HR performance management for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-hr-performance-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #123 of 299
iza-os-hr-recruitment-bot,Advanced HR recruitment automation for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-hr-recruitment-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #124 of 299
iza-os-hr-training-bot,Advanced HR training automation for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-hr-training-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #125 of 299
iza-os-inference-engine,⚡ Inference Engine - Fast AI model inference,Gear,,,,,,https://github.com/Worldwidebro/iza-os-inference-engine,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #126 of 299
iza-os-infra,IZA OS: iza-os-infra,Gear,,,,,,https://github.com/Worldwidebro/iza-os-infra,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #127 of 299
iza-os-infrastructure,"🏗️ IZA OS Infrastructure - DevOps, deployment, and infrastructure",Gear,,,,,,https://github.com/Worldwidebro/iza-os-infrastructure,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #128 of 299
iza-os-infrastructure-monitoring-bot,🏗️ Infrastructure Monitoring Bot - Automated system monitoring and alerting,Gear,,,,,,https://github.com/Worldwidebro/iza-os-infrastructure-monitoring-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #129 of 299
iza-os-integrations,🔗 IZA OS Integrations - Third-party integrations and APIs,Gear,,,,,,https://github.com/Worldwidebro/iza-os-integrations,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #130 of 299
iza-os-intelligence-core,"🧠 Unified Intelligence Platform - Analytics, Reporting, AI/ML, Insights, Data Science",Gear,,,,,,https://github.com/Worldwidebro/iza-os-intelligence-core,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #131 of 299
iza-os-inventory-management-analytics-bot,🤖 Inventory Management Bot - Analytics automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-inventory-management-analytics-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #132 of 299
iza-os-inventory-management-automation-bot,🤖 Inventory Management Bot - Automation automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-inventory-management-automation-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #133 of 299
iza-os-inventory-management-compliance-bot,🤖 Inventory Management Bot - Compliance automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-inventory-management-compliance-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #134 of 299
iza-os-inventory-management-integration-bot,🤖 Inventory Management Bot - Integration automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-inventory-management-integration-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #135 of 299
iza-os-inventory-management-monitoring-bot,🤖 Inventory Management Bot - Monitoring automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-inventory-management-monitoring-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #136 of 299
iza-os-inventory-management-optimization-bot,🤖 Inventory Management Bot - Optimization automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-inventory-management-optimization-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #137 of 299
iza-os-inventory-management-reporting-bot,🤖 Inventory Management Bot - Reporting automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-inventory-management-reporting-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #138 of 299
iza-os-inventory-management-security-bot,🤖 Inventory Management Bot - Security automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-inventory-management-security-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #139 of 299
iza-os-knowledge-graph,🕸️ Knowledge Graph - Entity relationship mapping,Gear,,,,,,https://github.com/Worldwidebro/iza-os-knowledge-graph,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #140 of 299
iza-os-legal-core,"⚖️ Unified Legal Platform - Contracts, Compliance, IP, Risk Management, Regulatory Affairs",Gear,,,,,,https://github.com/Worldwidebro/iza-os-legal-core,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #141 of 299
iza-os-legal-research-alerting-bot,🤖 Legal Research Bot - Alerting automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-legal-research-alerting-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #142 of 299
iza-os-legal-research-compliance-bot,🤖 Legal Research Bot - Compliance automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-legal-research-compliance-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #143 of 299
iza-os-legal-research-discovery-bot,🤖 Legal Research Bot - Discovery automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-legal-research-discovery-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #144 of 299
iza-os-legal-research-integration-bot,🤖 Legal Research Bot - Integration automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-legal-research-integration-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #145 of 299
iza-os-legal-research-intelligence-bot,🤖 Legal Research Bot - Intelligence automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-legal-research-intelligence-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #146 of 299
iza-os-legal-research-management-bot,🤖 Legal Research Bot - Management automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-legal-research-management-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #147 of 299
iza-os-legal-research-optimization-bot,🤖 Legal Research Bot - Optimization automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-legal-research-optimization-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #148 of 299
iza-os-legal-research-orchestration-bot,🤖 Legal Research Bot - Orchestration automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-legal-research-orchestration-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #149 of 299
iza-os-legal-research-processing-bot,🤖 Legal Research Bot - Processing automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-legal-research-processing-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #150 of 299
iza-os-legal-research-reporting-bot,🤖 Legal Research Bot - Reporting automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-legal-research-reporting-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #151 of 299
iza-os-legal-research-security-bot,🤖 Legal Research Bot - Security automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-legal-research-security-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #152 of 299
iza-os-legal-research-synthesis-bot,🤖 Legal Research Bot - Synthesis automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-legal-research-synthesis-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #153 of 299
iza-os-llm-adapter,🧠 LLM Adapter - Large language model integration,Gear,,,,,,https://github.com/Worldwidebro/iza-os-llm-adapter,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #154 of 299
iza-os-market,IZA OS: iza-os-market,Gear,,,,,,https://github.com/Worldwidebro/iza-os-market,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #155 of 299
iza-os-marketing-automation-alerting-bot,🤖 Marketing Automation Bot - Alerting automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-alerting-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #156 of 299
iza-os-marketing-automation-analytics-bot,🤖 Marketing Automation Bot - Analytics automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-analytics-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #157 of 299
iza-os-marketing-automation-automation-bot,🤖 Marketing Automation Bot - Automation automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-automation-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #158 of 299
iza-os-marketing-automation-campaign-bot,Advanced marketing campaign bot for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-campaign-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #159 of 299
iza-os-marketing-automation-compliance-bot,🤖 Marketing Automation Bot - Compliance automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-compliance-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #160 of 299
iza-os-marketing-automation-discovery-bot,🤖 Marketing Automation Bot - Discovery automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-discovery-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #161 of 299
iza-os-marketing-automation-integration-bot,🤖 Marketing Automation Bot - Integration automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-integration-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #162 of 299
iza-os-marketing-automation-intelligence-bot,🤖 Marketing Automation Bot - Intelligence automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-intelligence-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #163 of 299
iza-os-marketing-automation-management-bot,🤖 Marketing Automation Bot - Management automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-management-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #164 of 299
iza-os-marketing-automation-monitoring-bot,🤖 Marketing Automation Bot - Monitoring automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-monitoring-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #165 of 299
iza-os-marketing-automation-optimization-bot,🤖 Marketing Automation Bot - Optimization automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-optimization-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #166 of 299
iza-os-marketing-automation-orchestration-bot,🤖 Marketing Automation Bot - Orchestration automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-orchestration-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #167 of 299
iza-os-marketing-automation-processing-bot,🤖 Marketing Automation Bot - Processing automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-processing-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #168 of 299
iza-os-marketing-automation-reporting-bot,🤖 Marketing Automation Bot - Reporting automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-reporting-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #169 of 299
iza-os-marketing-automation-security-bot,🤖 Marketing Automation Bot - Security automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-security-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #170 of 299
iza-os-marketing-automation-synthesis-bot,🤖 Marketing Automation Bot - Synthesis automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-automation-synthesis-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #171 of 299
iza-os-marketing-core,"📈 Unified Marketing Platform - Campaigns, Content, Analytics, Growth, Attribution",Gear,,,,,,https://github.com/Worldwidebro/iza-os-marketing-core,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #172 of 299
iza-os-mcp,IZA OS: iza-os-mcp,Gear,,,,,,https://github.com/Worldwidebro/iza-os-mcp,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #173 of 299
iza-os-ml,IZA OS: iza-os-ml,Gear,,,,,,https://github.com/Worldwidebro/iza-os-ml,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #174 of 299
iza-os-mobile,IZA OS: iza-os-mobile,Gear,,,,,,https://github.com/Worldwidebro/iza-os-mobile,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #175 of 299
