venture_id,name,sector,development_stage,entity_status,has_repo,has_revenue_model,capability_coverage_pct,readiness_pct,readiness_tier
EC-011-Virtual-Try-On-AI,Virtual Try On Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-014-Subscription-Box-AI,Subscription Box Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-015-Surf-Gear-AI,Surf Gear Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-016-Ski-Gear-AI,Ski Gear Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-017-Golf-Gear-AI,Golf Gear Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-018-Fishing-Gear-AI,Fishing Gear Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-019-Yoga-Gear-AI,Yoga Gear Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-020-Costume-Shop-AI,Costume Shop Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-021-Luggage-AI,Luggage Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-022-Home-Appliance-AI,Home Appliance Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-023-Tool-Shop-AI,Tool Shop Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-024-Garden-Supply-AI,Garden Supply Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-025-Collectible-AI,Collectible Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-026-Hobby-Shop-AI,Hobby Shop Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-028-NFT-Fashion-Licensing,Nft Fashion Licensing,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-030-AI-Product-Photographer,Ai Product Photographer,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-033-Ad-Optimizer-AI,Ad Optimizer Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-035-Review-Aggregator-AI,Review Aggregator Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-036-Fulfillment-Network-AI,Fulfillment Network Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-037-Return-Optimization-AI,Return Optimization Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-048-Wholesale-Marketplace-AI,Wholesale Marketplace Ai,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-050-AI-Product-Descriptions,Ai Product Descriptions,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-052-AI-Product-Bundler,Ai Product Bundler,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-053-AI-Visual-Merchandiser,Ai Visual Merchandiser,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-054-AI-Demand-Forecasting,Ai Demand Forecasting,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-055-AI-Warehouse-Management,Ai Warehouse Management,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-056-AI-Supplier-Matching,Ai Supplier Matching,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-057-AI-Quality-Control,Ai Quality Control,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-058-AI-Packaging-Designer,Ai Packaging Designer,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-059-AI-Logistics-Planner,Ai Logistics Planner,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-060-AI-Customer-Loyalty,Ai Customer Loyalty,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-061-AI-Gift-Finder,Ai Gift Finder,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-062-AI-Trend-Hunter,Ai Trend Hunter,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-063-AI-Market-Research,Ai Market Research,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-064-AI-Competitor-Watcher,Ai Competitor Watcher,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-065-AI-Product-Development,Ai Product Development,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-066-AI-Customer-Journey,Ai Customer Journey,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-068-AI-Returns-Management,Ai Returns Management,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-069-AI-Shipping-Labeler,Ai Shipping Labeler,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-070-AI-Product-Launch-Coach,Ai Product Launch Coach,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-071-AI-Vendor-Negotiator,Ai Vendor Negotiator,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-072-AI-Product-Cataloger,Ai Product Cataloger,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-073-AI-Order-Prioritizer,Ai Order Prioritizer,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-074-AI-Customer-Segmentation,Ai Customer Segmentation,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-075-AI-Pricing-Analyst,Ai Pricing Analyst,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-077-AI-Inventory-Reordering,Ai Inventory Reordering,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-078-AI-Product-Comparison,Ai Product Comparison,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-079-AI-Customer-Feedback,Ai Customer Feedback,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-080-AI-Product-Updates,Ai Product Updates,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-081-AI-Cross-Selling,Ai Cross Selling,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-082-AI-Up-Selling,Ai Up Selling,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-083-AI-Product-Education,Ai Product Education,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-084-AI-Purchase-Timing,Ai Purchase Timing,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-085-AI-Customer-Support,Ai Customer Support,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-086-AI-Order-Tracking,Ai Order Tracking,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-087-AI-Product-Reviews,Ai Product Reviews,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-088-AI-Customer-Community,Ai Customer Community,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-089-AI-Product-Customization,Ai Product Customization,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-090-AI-Gift-Registry,Ai Gift Registry,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-091-AI-Wedding-Registry,Ai Wedding Registry,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-092-AI-Baby-Registry,Ai Baby Registry,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-093-AI-Holiday-Planner,Ai Holiday Planner,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-094-AI-Personal-Shopper,Ai Personal Shopper,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-095-AI-Color-Match,Ai Color Match,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-096-AI-Fabric-Advisor,Ai Fabric Advisor,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-097-AI-Fit-Recommendation,Ai Fit Recommendation,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-098-AI-Outfit-Builder,Ai Outfit Builder,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-099-AI-Seasonal-Forecast,Ai Seasonal Forecast,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-100-AI-Wardrobe-Planner,Ai Wardrobe Planner,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-101-AI-Accessory-Match,Ai Accessory Match,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-102-AI-Shoe-Match,Ai Shoe Match,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-103-AI-Jewelry-Match,Ai Jewelry Match,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-104-AI-Bag-Match,Ai Bag Match,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-105-AI-Color-Palette,Ai Color Palette,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-106-AI-Outfit-Recycling,Ai Outfit Recycling,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-107-AI-Style-Evolution,Ai Style Evolution,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-108-AI-Budget-Stylist,Ai Budget Stylist,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-109-AI-Trend-Archive,Ai Trend Archive,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EC-110-AI-Vintage-Advisor,Ai Vintage Advisor,e-commerce,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
TECH-025-Machine-Learning-Builder,Machine Learning Builder,technology,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
TECH-057-Machine-Learning-Builder,Machine Learning Builder,technology,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
OPS-003-Event-Planning-AI,Event Planning Ai,operations,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
OPS-004-Inventory-Management-AI,Inventory Management Ai,operations,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
OPS-005-Project-Management-AI,Project Management Ai,operations,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
OPS-007-Meeting-Assistant-AI,Meeting Assistant Ai,operations,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
OPS-008-Recruitment-AI,Recruitment Ai,operations,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
OPS-009-Onboarding-AI,Onboarding Ai,operations,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
OPS-010-Training-Platform-AI,Training Platform Ai,operations,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
OPS-011-Performance-Review-AI,Performance Review Ai,operations,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
OPS-012-IT-Support-AI,It Support Ai,operations,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
OPS-013-Facilities-Management-AI,Facilities Management Ai,operations,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
OPS-014-Travel-Booking-AI,Travel Booking Ai,operations,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
OPS-015-Expense-Management-AI,Expense Management Ai,operations,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-002-AI-Literacy-Program,Ai Literacy Program,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-007-AI-Tutoring-Platform,Ai Tutoring Platform,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-015-AI-Legal-Doc-Generator,Ai Legal Doc Generator,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-022-AI-Research-Assistant,Ai Research Assistant,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-024-Language-Learning-AI,Language Learning Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-025-Test-Preparation-AI,Test Preparation Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-026-Corporate-Training-AI,Corporate Training Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-027-Medical-Education-AI,Medical Education Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-028-Legal-Education-AI,Legal Education Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-029-Music-Education-AI,Music Education Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-030-Art-Education-AI,Art Education Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-031-Physical-Education-AI,Physical Education Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-032-Environmental-Education-AI,Environmental Education Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-033-Social-Studies-AI,Social Studies Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-034-Math-Education-AI,Math Education Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-035-Science-Education-AI,Science Education Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-036-Reading-Comprehension-AI,Reading Comprehension Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-037-Writing-Instruction-AI,Writing Instruction Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-038-Critical-Thinking-AI,Critical Thinking Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-039-Emotional-Intelligence-AI,Emotional Intelligence Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
EDU-040-Time-Management-AI,Time Management Ai,education,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-006-Community-Technology-Access-AI,Community Technology Access Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-007-Youth-Leadership-AI,Youth Leadership Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-008-Community-Fundraising-AI,Community Fundraising Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-009-Volunteer-Hub-AI,Volunteer Hub Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-010-Disaster-Relief-AI,Disaster Relief Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-012-Black-Art-Museum-AI,Black Art Museum Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-014-Veterans-Support-AI,Veterans Support Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-016-Community-Health-AI,Community Health Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-018-Neighborhood-Watch-AI,Neighborhood Watch Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-019-Community-Garden-AI,Community Garden Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-020-Public-Transportation-AI,Public Transportation Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-021-Housing-Assistance-AI,Housing Assistance Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-023-Elder-Companion-AI,Elder Companion Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-024-Youth-Sports-AI,Youth Sports Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-026-Public-Education-AI,Public Education Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-027-Local-Government-AI,Local Government Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-028-Public-Safety-AI,Public Safety Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-029-Community-Wellness-AI,Community Wellness Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-030-Cultural-Exchange-AI,Cultural Exchange Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-031-Community-Investment-AI,Community Investment Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-032-Public-Health-AI,Public Health Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-035-Community-Arts-AI,Community Arts Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-036-Public-Infrastructure-AI,Public Infrastructure Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-037-Neighborhood-Development-AI,Neighborhood Development Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-038-Community-Policing-AI,Community Policing Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-039-Public-Space-AI,Public Space Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-040-Community-Recycling-AI,Community Recycling Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-041-Public-Wi-Fi-AI,Public Wi Fi Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-042-Community-Energy-AI,Community Energy Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-043-Local-Food-Network-AI,Local Food Network Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-044-Community-Volunteering-AI,Community Volunteering Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-045-Public-Childcare-AI,Public Childcare Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-046-Community-Pet-Care-AI,Community Pet Care Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-047-Public-Fitness-AI,Public Fitness Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-048-Community-Transportation-AI,Community Transportation Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-049-Public-Event-AI,Public Event Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
COMM-050-Community-Cultural-AI,Community Cultural Ai,community,planned,pending_formation,True,True,10.0,27.0,Planned / Validating
FH-027-Food-Delivery-Platform,Food Delivery Platform,food-hospitality,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
FH-028-Restaurant-Management-SaaS,Restaurant Management Saas,food-hospitality,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
FH-029-Food-Quality-Testing-Lab,Food Quality Testing Lab,food-hospitality,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
FS-007-Luxury-Fitness-Club,Luxury Fitness Club,fitness-sports,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
FS-018-Gym-Management-Software,Gym Management Software,fitness-sports,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
FS-024-Sports-Performance-Center,Sports Performance Center,fitness-sports,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
EC-004-Shoe-Customizer,Shoe Customizer,e-commerce,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
EC-013-Merch-Licensing,Merch Licensing,e-commerce,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
EC-027-Kids-Toy-Line,Kids Toy Line,e-commerce,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
EC-029-Instant-Brand-Generator,Instant Brand Generator,e-commerce,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
EC-031-Automated-Inventory-Forecaster,Automated Inventory Forecaster,e-commerce,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
EC-038-Chatbot-Customer-Service,Chatbot Customer Service,e-commerce,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
EC-040-Abandoned-Cart-Recovery,Abandoned Cart Recovery,e-commerce,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
EC-041-Seasonal-Trend-Predictor,Seasonal Trend Predictor,e-commerce,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
EC-042-Influencer-Matchmaker,Influencer Matchmaker,e-commerce,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
EC-045-AR-Virtual-Fitting-Room,Ar Virtual Fitting Room,e-commerce,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
EC-047-Carbon-Footprint-Tracker,Carbon Footprint Tracker,e-commerce,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
TECH-011-Supply-Chain-Optimizer,Supply Chain Optimizer,technology,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
TECH-024-Virtual-Assistant-Builder,Virtual Assistant Builder,technology,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
TECH-043-Supply-Chain-Optimizer,Supply Chain Optimizer,technology,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
TECH-056-Virtual-Assistant-Builder,Virtual Assistant Builder,technology,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
OPS-002-Supply-Chain-Optimizer,Supply Chain Optimizer,operations,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
EDU-008-Branding-Templates-Marketplace,Branding Templates Marketplace,education,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
COMM-001-Luminary-Worldwide-Events,Luminary Worldwide Events,community,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
COMM-002-Brotherhood-Coaching-Network,Brotherhood Coaching Network,community,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
COMM-003-Ace-Senior-Care-Connect,Ace Senior Care Connect,community,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
COMM-004-Community-Outreach-Nonprofit,Community Outreach Nonprofit,community,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
COMM-011-Indigenous-Creator-Hub,Indigenous Creator Hub,community,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
COMM-013-Women-s-Empowerment-Network,Women S Empowerment Network,community,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
COMM-015-Youth-Mentorship-Program,Youth Mentorship Program,community,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
COMM-017-Local-Business-Directory,Local Business Directory,community,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
COMM-022-Job-Training-Center,Job Training Center,community,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
COMM-025-Community-Legal-Aid,Community Legal Aid,community,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
COMM-033-Youth-Innovation-Hub,Youth Innovation Hub,community,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
COMM-034-Senior-Tech-Support,Senior Tech Support,community,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
EM-013-Brain-Computer-Interface,Brain Computer Interface,emerging,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
EM-046-Smart-City-Governance,Smart City Governance,emerging,planned,pending_formation,True,True,0.0,23.5,Planned / Validating
BW-002-Mobile-Lash-Service,Mobile Lash Service,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-005-Lash-Supply-Company,Lash Supply Company,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-007-Lash-Kits-&-Tools,Lash Kits & Tools,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-010-Online-Lash-Education,Online Lash Education,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-012-Mobile-Nail-Tech,Mobile Nail Tech,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-014-Press-On-Nail-Brand,Press On Nail Brand,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-016-Nail-Polish-Brand,Nail Polish Brand,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-017-Nail-Care-Products,Nail Care Products,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-023-Mobile-Hairstyling,Mobile Hairstyling,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-027-Hair-Care-Line,Hair Care Line,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-028-Wig-Brand,Wig Brand,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-029-Hair-Extensions-Brand,Hair Extensions Brand,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-036-Bridal-Makeup-Service,Bridal Makeup Service,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-037-Mobile-Makeup-Artist,Mobile Makeup Artist,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-039-Cosmetics-Brand,Cosmetics Brand,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-040-Beauty-Tools-Brand,Beauty Tools Brand,beauty-wellness,mvp,unknown,False,False,0.0,22.8,Planned / Validating
LT-003-Logistics-Dispatch-Service,Logistics Dispatch Service,logistics-transport,mvp,unknown,False,False,0.0,22.8,Planned / Validating
LT-004-Last-Mile-Delivery-Dispatch,Last Mile Delivery Dispatch,logistics-transport,mvp,unknown,False,False,0.0,22.8,Planned / Validating
LT-008-Towing-Dispatch,Towing Dispatch,logistics-transport,mvp,unknown,False,False,0.0,22.8,Planned / Validating
LT-009-HVAC-Technician-Dispatch,Hvac Technician Dispatch,logistics-transport,mvp,unknown,False,False,0.0,22.8,Planned / Validating
LT-010-Field-Service-Dispatch,Field Service Dispatch,logistics-transport,mvp,unknown,False,False,0.0,22.8,Planned / Validating
LT-017-Courier-Service,Courier Service,logistics-transport,mvp,unknown,False,False,0.0,22.8,Planned / Validating
LT-018-Local-Delivery-Company,Local Delivery Company,logistics-transport,mvp,unknown,False,False,0.0,22.8,Planned / Validating
LT-022-Fulfillment-Center,Fulfillment Center,logistics-transport,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-001-Business-Consulting,Business Consulting,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-003-Accounting-Services,Accounting Services,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-005-Marketing-Agency,Marketing Agency,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-006-Web-Design-Agency,Web Design Agency,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-007-IT-Support-Services,It Support Services,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-008-Virtual-Assistant-Service,Virtual Assistant Service,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-009-Bookkeeping-Service,Bookkeeping Service,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-010-Tax-Preparation-Service,Tax Preparation Service,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-013-Financial-Planning,Financial Planning,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-016-Photography-Service,Photography Service,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-017-Videography-Service,Videography Service,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-019-Copywriting-Service,Copywriting Service,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-020-Social-Media-Management,Social Media Management,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-021-SEO-Agency,Seo Agency,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PS-022-PPC-Management,Ppc Management,professional-services,mvp,unknown,False,False,0.0,22.8,Planned / Validating
MC-001-YouTube-Channel-Network,Youtube Channel Network,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating
MC-002-Podcast-Network,Podcast Network,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating
MC-003-Blog-Network,Blog Network,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating
