venture_id,capability
PS-004-HR-Consulting,analytics
PS-004-HR-Consulting,api
PS-004-HR-Consulting,authentication
PS-004-HR-Consulting,crm
PS-004-HR-Consulting,dashboard
PS-004-HR-Consulting,database
PS-004-HR-Consulting,ocr
PS-004-HR-Consulting,payments
PS-004-HR-Consulting,scheduling
PS-005-Marketing-Agency,analytics
PS-005-Marketing-Agency,api
PS-005-Marketing-Agency,authentication
PS-005-Marketing-Agency,crm
PS-005-Marketing-Agency,dashboard
PS-005-Marketing-Agency,database
PS-005-Marketing-Agency,ocr
PS-005-Marketing-Agency,payments
PS-005-Marketing-Agency,scheduling
PS-006-Web-Design-Agency,analytics
PS-006-Web-Design-Agency,api
PS-006-Web-Design-Agency,authentication
PS-006-Web-Design-Agency,crm
PS-006-Web-Design-Agency,dashboard
PS-006-Web-Design-Agency,database
PS-006-Web-Design-Agency,ocr
PS-006-Web-Design-Agency,payments
PS-006-Web-Design-Agency,scheduling
PS-007-IT-Support-Services,analytics
PS-007-IT-Support-Services,api
PS-007-IT-Support-Services,authentication
PS-007-IT-Support-Services,crm
PS-007-IT-Support-Services,dashboard
PS-007-IT-Support-Services,database
PS-007-IT-Support-Services,ocr
PS-007-IT-Support-Services,payments
PS-007-IT-Support-Services,scheduling
PS-008-Virtual-Assistant-Service,analytics
PS-008-Virtual-Assistant-Service,api
PS-008-Virtual-Assistant-Service,authentication
PS-008-Virtual-Assistant-Service,crm
PS-008-Virtual-Assistant-Service,dashboard
PS-008-Virtual-Assistant-Service,database
PS-008-Virtual-Assistant-Service,ocr
PS-008-Virtual-Assistant-Service,payments
PS-008-Virtual-Assistant-Service,scheduling
PS-009-Bookkeeping-Service,analytics
PS-009-Bookkeeping-Service,api
PS-009-Bookkeeping-Service,authentication
PS-009-Bookkeeping-Service,crm
PS-009-Bookkeeping-Service,dashboard
PS-009-Bookkeeping-Service,database
PS-009-Bookkeeping-Service,ocr
PS-009-Bookkeeping-Service,payments
PS-009-Bookkeeping-Service,scheduling
PS-010-Tax-Preparation-Service,analytics
PS-010-Tax-Preparation-Service,api
PS-010-Tax-Preparation-Service,authentication
PS-010-Tax-Preparation-Service,crm
PS-010-Tax-Preparation-Service,dashboard
PS-010-Tax-Preparation-Service,database
PS-010-Tax-Preparation-Service,ocr
PS-010-Tax-Preparation-Service,payments
PS-010-Tax-Preparation-Service,scheduling
PS-011-Real-Estate-Agency,analytics
PS-011-Real-Estate-Agency,api
PS-011-Real-Estate-Agency,authentication
PS-011-Real-Estate-Agency,crm
PS-011-Real-Estate-Agency,dashboard
PS-011-Real-Estate-Agency,database
PS-011-Real-Estate-Agency,ocr
PS-011-Real-Estate-Agency,payments
PS-011-Real-Estate-Agency,scheduling
PS-012-Insurance-Agency,analytics
PS-012-Insurance-Agency,api
PS-012-Insurance-Agency,authentication
PS-012-Insurance-Agency,crm
PS-012-Insurance-Agency,dashboard
PS-012-Insurance-Agency,database
PS-012-Insurance-Agency,ocr
PS-012-Insurance-Agency,payments
PS-012-Insurance-Agency,scheduling
PS-013-Financial-Planning,analytics
PS-013-Financial-Planning,api
PS-013-Financial-Planning,authentication
PS-013-Financial-Planning,crm
PS-013-Financial-Planning,dashboard
PS-013-Financial-Planning,database
PS-013-Financial-Planning,ocr
PS-013-Financial-Planning,payments
PS-013-Financial-Planning,scheduling
PS-014-Event-Planning,analytics
PS-014-Event-Planning,api
PS-014-Event-Planning,authentication
PS-014-Event-Planning,crm
PS-014-Event-Planning,dashboard
PS-014-Event-Planning,database
PS-014-Event-Planning,ocr
PS-014-Event-Planning,payments
PS-014-Event-Planning,scheduling
PS-015-Interior-Design,analytics
PS-015-Interior-Design,api
PS-015-Interior-Design,authentication
PS-015-Interior-Design,crm
PS-015-Interior-Design,dashboard
PS-015-Interior-Design,database
PS-015-Interior-Design,ocr
PS-015-Interior-Design,payments
PS-015-Interior-Design,scheduling
PS-016-Photography-Service,analytics
PS-016-Photography-Service,api
PS-016-Photography-Service,authentication
PS-016-Photography-Service,crm
PS-016-Photography-Service,dashboard
PS-016-Photography-Service,database
PS-016-Photography-Service,ocr
PS-016-Photography-Service,payments
PS-016-Photography-Service,scheduling
PS-017-Videography-Service,analytics
PS-017-Videography-Service,api
PS-017-Videography-Service,authentication
PS-017-Videography-Service,crm
PS-017-Videography-Service,dashboard
PS-017-Videography-Service,database
PS-017-Videography-Service,ocr
PS-017-Videography-Service,payments
PS-017-Videography-Service,scheduling
PS-018-Translation-Services,analytics
PS-018-Translation-Services,api
PS-018-Translation-Services,authentication
PS-018-Translation-Services,crm
PS-018-Translation-Services,dashboard
PS-018-Translation-Services,database
PS-018-Translation-Services,ocr
PS-018-Translation-Services,payments
PS-018-Translation-Services,scheduling
PS-019-Copywriting-Service,analytics
PS-019-Copywriting-Service,api
PS-019-Copywriting-Service,authentication
PS-019-Copywriting-Service,crm
PS-019-Copywriting-Service,dashboard
PS-019-Copywriting-Service,database
PS-019-Copywriting-Service,ocr
PS-019-Copywriting-Service,payments
PS-019-Copywriting-Service,scheduling
PS-020-Social-Media-Management,analytics
PS-020-Social-Media-Management,api
PS-020-Social-Media-Management,authentication
PS-020-Social-Media-Management,crm
PS-020-Social-Media-Management,dashboard
PS-020-Social-Media-Management,database
PS-020-Social-Media-Management,ocr
PS-020-Social-Media-Management,payments
PS-020-Social-Media-Management,scheduling
PS-021-SEO-Agency,analytics
PS-021-SEO-Agency,api
PS-021-SEO-Agency,authentication
PS-021-SEO-Agency,crm
PS-021-SEO-Agency,dashboard
PS-021-SEO-Agency,database
PS-021-SEO-Agency,ocr
PS-021-SEO-Agency,payments
PS-021-SEO-Agency,scheduling
PS-022-PPC-Management,analytics
PS-022-PPC-Management,api
PS-022-PPC-Management,authentication
PS-022-PPC-Management,crm
PS-022-PPC-Management,dashboard
PS-022-PPC-Management,database
PS-022-PPC-Management,ocr
PS-022-PPC-Management,payments
PS-022-PPC-Management,scheduling
PS-023-PR-Agency,analytics
PS-023-PR-Agency,api
PS-023-PR-Agency,authentication
PS-023-PR-Agency,crm
PS-023-PR-Agency,dashboard
PS-023-PR-Agency,database
PS-023-PR-Agency,ocr
PS-023-PR-Agency,payments
PS-023-PR-Agency,scheduling
PS-024-Recruiting-Agency,analytics
PS-024-Recruiting-Agency,api
PS-024-Recruiting-Agency,authentication
PS-024-Recruiting-Agency,crm
PS-024-Recruiting-Agency,dashboard
PS-024-Recruiting-Agency,database
PS-024-Recruiting-Agency,ocr
PS-024-Recruiting-Agency,payments
PS-024-Recruiting-Agency,scheduling
PS-025-Business-Brokerage,analytics
PS-025-Business-Brokerage,api
PS-025-Business-Brokerage,authentication
PS-025-Business-Brokerage,crm
PS-025-Business-Brokerage,dashboard
PS-025-Business-Brokerage,database
PS-025-Business-Brokerage,ocr
PS-025-Business-Brokerage,payments
PS-025-Business-Brokerage,scheduling
MC-001-YouTube-Channel-Network,analytics
MC-001-YouTube-Channel-Network,api
MC-001-YouTube-Channel-Network,authentication
MC-001-YouTube-Channel-Network,automation
MC-001-YouTube-Channel-Network,dashboard
MC-001-YouTube-Channel-Network,database
MC-001-YouTube-Channel-Network,notifications
MC-001-YouTube-Channel-Network,payments
MC-001-YouTube-Channel-Network,search
MC-002-Podcast-Network,analytics
MC-002-Podcast-Network,api
MC-002-Podcast-Network,authentication
MC-002-Podcast-Network,automation
MC-002-Podcast-Network,dashboard
MC-002-Podcast-Network,database
MC-002-Podcast-Network,notifications
MC-002-Podcast-Network,payments
MC-002-Podcast-Network,search
MC-003-Blog-Network,analytics
MC-003-Blog-Network,api
MC-003-Blog-Network,authentication
MC-003-Blog-Network,automation
MC-003-Blog-Network,dashboard
MC-003-Blog-Network,database
MC-003-Blog-Network,notifications
MC-003-Blog-Network,payments
MC-003-Blog-Network,search
MC-004-Influencer-Agency,analytics
MC-004-Influencer-Agency,api
MC-004-Influencer-Agency,authentication
MC-004-Influencer-Agency,automation
MC-004-Influencer-Agency,dashboard
MC-004-Influencer-Agency,database
MC-004-Influencer-Agency,notifications
MC-004-Influencer-Agency,payments
MC-004-Influencer-Agency,search
MC-005-Content-Creation-Studio,analytics
MC-005-Content-Creation-Studio,api
MC-005-Content-Creation-Studio,authentication
MC-005-Content-Creation-Studio,automation
MC-005-Content-Creation-Studio,dashboard
MC-005-Content-Creation-Studio,database
MC-005-Content-Creation-Studio,notifications
MC-005-Content-Creation-Studio,payments
MC-005-Content-Creation-Studio,search
MC-006-Video-Production-Company,analytics
MC-006-Video-Production-Company,api
MC-006-Video-Production-Company,authentication
MC-006-Video-Production-Company,automation
MC-006-Video-Production-Company,dashboard
MC-006-Video-Production-Company,database
MC-006-Video-Production-Company,notifications
MC-006-Video-Production-Company,payments
MC-006-Video-Production-Company,search
MC-007-Animation-Studio,analytics
MC-007-Animation-Studio,api
MC-007-Animation-Studio,authentication
MC-007-Animation-Studio,automation
MC-007-Animation-Studio,dashboard
MC-007-Animation-Studio,database
MC-007-Animation-Studio,notifications
MC-007-Animation-Studio,payments
MC-007-Animation-Studio,search
MC-008-Music-Production,analytics
MC-008-Music-Production,api
MC-008-Music-Production,authentication
MC-008-Music-Production,automation
MC-008-Music-Production,dashboard
MC-008-Music-Production,database
MC-008-Music-Production,notifications
MC-008-Music-Production,payments
MC-008-Music-Production,search
MC-009-Stock-Photography,analytics
MC-009-Stock-Photography,api
MC-009-Stock-Photography,authentication
MC-009-Stock-Photography,automation
MC-009-Stock-Photography,dashboard
MC-009-Stock-Photography,database
MC-009-Stock-Photography,notifications
MC-009-Stock-Photography,payments
MC-009-Stock-Photography,search
MC-010-Stock-Video,analytics
MC-010-Stock-Video,api
MC-010-Stock-Video,authentication
MC-010-Stock-Video,automation
MC-010-Stock-Video,dashboard
MC-010-Stock-Video,database
MC-010-Stock-Video,notifications
MC-010-Stock-Video,payments
MC-010-Stock-Video,search
MC-011-Online-Magazine,analytics
MC-011-Online-Magazine,api
MC-011-Online-Magazine,authentication
MC-011-Online-Magazine,automation
MC-011-Online-Magazine,dashboard
MC-011-Online-Magazine,database
MC-011-Online-Magazine,notifications
MC-011-Online-Magazine,payments
MC-011-Online-Magazine,search
MC-012-News-Website,analytics
MC-012-News-Website,api
MC-012-News-Website,authentication
MC-012-News-Website,automation
MC-012-News-Website,dashboard
MC-012-News-Website,database
MC-012-News-Website,notifications
MC-012-News-Website,payments
MC-012-News-Website,search
MC-013-Streaming-Platform,analytics
MC-013-Streaming-Platform,api
MC-013-Streaming-Platform,authentication
MC-013-Streaming-Platform,automation
MC-013-Streaming-Platform,dashboard
MC-013-Streaming-Platform,database
MC-013-Streaming-Platform,notifications
MC-013-Streaming-Platform,payments
MC-013-Streaming-Platform,search
MC-014-Gaming-Channel,analytics
MC-014-Gaming-Channel,api
MC-014-Gaming-Channel,authentication
MC-014-Gaming-Channel,automation
MC-014-Gaming-Channel,dashboard
MC-014-Gaming-Channel,database
MC-014-Gaming-Channel,notifications
MC-014-Gaming-Channel,payments
MC-014-Gaming-Channel,search
MC-015-Esports-Team,analytics
MC-015-Esports-Team,api
MC-015-Esports-Team,authentication
MC-015-Esports-Team,automation
MC-015-Esports-Team,dashboard
MC-015-Esports-Team,database
MC-015-Esports-Team,notifications
MC-015-Esports-Team,payments
MC-015-Esports-Team,search
MC-016-Virtual-Events-Platform,analytics
MC-016-Virtual-Events-Platform,api
MC-016-Virtual-Events-Platform,authentication
MC-016-Virtual-Events-Platform,automation
MC-016-Virtual-Events-Platform,dashboard
MC-016-Virtual-Events-Platform,database
MC-016-Virtual-Events-Platform,notifications
MC-016-Virtual-Events-Platform,payments
MC-016-Virtual-Events-Platform,search
MC-017-Online-Course-Platform,analytics
MC-017-Online-Course-Platform,api
MC-017-Online-Course-Platform,authentication
MC-017-Online-Course-Platform,automation
MC-017-Online-Course-Platform,dashboard
MC-017-Online-Course-Platform,database
MC-017-Online-Course-Platform,notifications
MC-017-Online-Course-Platform,payments
MC-017-Online-Course-Platform,search
MC-018-Membership-Site,analytics
MC-018-Membership-Site,api
MC-018-Membership-Site,authentication
MC-018-Membership-Site,automation
MC-018-Membership-Site,dashboard
MC-018-Membership-Site,database
MC-018-Membership-Site,notifications
MC-018-Membership-Site,payments
MC-018-Membership-Site,search
MC-019-Digital-Download-Store,analytics
MC-019-Digital-Download-Store,api
MC-019-Digital-Download-Store,authentication
MC-019-Digital-Download-Store,automation
MC-019-Digital-Download-Store,dashboard
MC-019-Digital-Download-Store,database
MC-019-Digital-Download-Store,notifications
MC-019-Digital-Download-Store,payments
MC-019-Digital-Download-Store,search
MC-020-NFT-Marketplace,analytics
MC-020-NFT-Marketplace,api
MC-020-NFT-Marketplace,authentication
MC-020-NFT-Marketplace,automation
MC-020-NFT-Marketplace,dashboard
MC-020-NFT-Marketplace,database
MC-020-NFT-Marketplace,notifications
MC-020-NFT-Marketplace,payments
MC-020-NFT-Marketplace,search
ET-001-Online-Tutoring-Platform,analytics
ET-001-Online-Tutoring-Platform,api
ET-001-Online-Tutoring-Platform,authentication
ET-001-Online-Tutoring-Platform,dashboard
ET-001-Online-Tutoring-Platform,database
ET-001-Online-Tutoring-Platform,notifications
ET-001-Online-Tutoring-Platform,payments
ET-001-Online-Tutoring-Platform,search
ET-001-Online-Tutoring-Platform,workspace
ET-002-Language-Learning-App,analytics
ET-002-Language-Learning-App,api
ET-002-Language-Learning-App,authentication
ET-002-Language-Learning-App,dashboard
ET-002-Language-Learning-App,database
ET-002-Language-Learning-App,notifications
ET-002-Language-Learning-App,payments
ET-002-Language-Learning-App,search
ET-002-Language-Learning-App,workspace
ET-003-Test-Prep-Service,analytics
ET-003-Test-Prep-Service,api
ET-003-Test-Prep-Service,authentication
ET-003-Test-Prep-Service,dashboard
ET-003-Test-Prep-Service,database
ET-003-Test-Prep-Service,notifications
ET-003-Test-Prep-Service,payments
ET-003-Test-Prep-Service,search
ET-003-Test-Prep-Service,workspace
ET-004-Coding-Bootcamp,analytics
ET-004-Coding-Bootcamp,api
ET-004-Coding-Bootcamp,authentication
ET-004-Coding-Bootcamp,dashboard
ET-004-Coding-Bootcamp,database
ET-004-Coding-Bootcamp,notifications
ET-004-Coding-Bootcamp,payments
ET-004-Coding-Bootcamp,search
ET-004-Coding-Bootcamp,workspace
ET-005-Professional-Certification,analytics
ET-005-Professional-Certification,api
ET-005-Professional-Certification,authentication
ET-005-Professional-Certification,dashboard
ET-005-Professional-Certification,database
ET-005-Professional-Certification,notifications
ET-005-Professional-Certification,payments
ET-005-Professional-Certification,search
ET-005-Professional-Certification,workspace
ET-006-Corporate-Training,analytics
ET-006-Corporate-Training,api
ET-006-Corporate-Training,authentication
ET-006-Corporate-Training,dashboard
ET-006-Corporate-Training,database
ET-006-Corporate-Training,notifications
ET-006-Corporate-Training,payments
ET-006-Corporate-Training,search
ET-006-Corporate-Training,workspace
ET-007-Skills-Assessment-Platform,analytics
ET-007-Skills-Assessment-Platform,api
ET-007-Skills-Assessment-Platform,authentication
ET-007-Skills-Assessment-Platform,dashboard
ET-007-Skills-Assessment-Platform,database
ET-007-Skills-Assessment-Platform,notifications
ET-007-Skills-Assessment-Platform,payments
ET-007-Skills-Assessment-Platform,search
ET-007-Skills-Assessment-Platform,workspace
ET-008-Career-Coaching,analytics
ET-008-Career-Coaching,api
ET-008-Career-Coaching,authentication
ET-008-Career-Coaching,dashboard
ET-008-Career-Coaching,database
ET-008-Career-Coaching,notifications
ET-008-Career-Coaching,payments
ET-008-Career-Coaching,search
ET-008-Career-Coaching,workspace
ET-009-Resume-Writing-Service,analytics
ET-009-Resume-Writing-Service,api
ET-009-Resume-Writing-Service,authentication
ET-009-Resume-Writing-Service,dashboard
ET-009-Resume-Writing-Service,database
ET-009-Resume-Writing-Service,notifications
ET-009-Resume-Writing-Service,payments
ET-009-Resume-Writing-Service,search
ET-009-Resume-Writing-Service,workspace
ET-010-Interview-Prep-Platform,analytics
ET-010-Interview-Prep-Platform,api
ET-010-Interview-Prep-Platform,authentication
ET-010-Interview-Prep-Platform,dashboard
ET-010-Interview-Prep-Platform,database
ET-010-Interview-Prep-Platform,notifications
ET-010-Interview-Prep-Platform,payments
ET-010-Interview-Prep-Platform,search
ET-010-Interview-Prep-Platform,workspace
ET-011-Mentorship-Platform,analytics
ET-011-Mentorship-Platform,api
ET-011-Mentorship-Platform,authentication
ET-011-Mentorship-Platform,dashboard
ET-011-Mentorship-Platform,database
ET-011-Mentorship-Platform,notifications
ET-011-Mentorship-Platform,payments
ET-011-Mentorship-Platform,search
ET-011-Mentorship-Platform,workspace
ET-012-Educational-Content-Library,analytics
ET-012-Educational-Content-Library,api
ET-012-Educational-Content-Library,authentication
ET-012-Educational-Content-Library,dashboard
ET-012-Educational-Content-Library,database
ET-012-Educational-Content-Library,notifications
ET-012-Educational-Content-Library,payments
ET-012-Educational-Content-Library,search
ET-012-Educational-Content-Library,workspace
ET-013-VR-Training-Simulations,analytics
ET-013-VR-Training-Simulations,api
ET-013-VR-Training-Simulations,authentication
ET-013-VR-Training-Simulations,dashboard
ET-013-VR-Training-Simulations,database
ET-013-VR-Training-Simulations,notifications
ET-013-VR-Training-Simulations,payments
ET-013-VR-Training-Simulations,search
ET-013-VR-Training-Simulations,workspace
ET-014-Gamified-Learning-App,analytics
ET-014-Gamified-Learning-App,api
ET-014-Gamified-Learning-App,authentication
ET-014-Gamified-Learning-App,dashboard
ET-014-Gamified-Learning-App,database
ET-014-Gamified-Learning-App,notifications
ET-014-Gamified-Learning-App,payments
ET-014-Gamified-Learning-App,search
ET-014-Gamified-Learning-App,workspace
ET-015-Homeschool-Curriculum,analytics
ET-015-Homeschool-Curriculum,api
ET-015-Homeschool-Curriculum,authentication
ET-015-Homeschool-Curriculum,dashboard
ET-015-Homeschool-Curriculum,database
ET-015-Homeschool-Curriculum,notifications
ET-015-Homeschool-Curriculum,payments
ET-015-Homeschool-Curriculum,search
ET-015-Homeschool-Curriculum,workspace
ST-001-SaaS-Platform,agent
ST-001-SaaS-Platform,api
ST-001-SaaS-Platform,authentication
ST-001-SaaS-Platform,automation
ST-001-SaaS-Platform,dashboard
ST-001-SaaS-Platform,database
ST-001-SaaS-Platform,devtools
ST-001-SaaS-Platform,llm
ST-001-SaaS-Platform,payments
ST-002-Mobile-App-Development,agent
ST-002-Mobile-App-Development,api
ST-002-Mobile-App-Development,authentication
ST-002-Mobile-App-Development,automation
ST-002-Mobile-App-Development,dashboard
ST-002-Mobile-App-Development,database
ST-002-Mobile-App-Development,devtools
ST-002-Mobile-App-Development,llm
ST-002-Mobile-App-Development,payments
ST-003-Web-Development-Agency,agent
ST-003-Web-Development-Agency,api
ST-003-Web-Development-Agency,authentication
ST-003-Web-Development-Agency,automation
ST-003-Web-Development-Agency,dashboard
ST-003-Web-Development-Agency,database
ST-003-Web-Development-Agency,devtools
ST-003-Web-Development-Agency,llm
ST-003-Web-Development-Agency,payments
ST-004-Custom-Software-Development,agent
ST-004-Custom-Software-Development,api
ST-004-Custom-Software-Development,authentication
ST-004-Custom-Software-Development,automation
ST-004-Custom-Software-Development,dashboard
ST-004-Custom-Software-Development,database
ST-004-Custom-Software-Development,devtools
ST-004-Custom-Software-Development,llm
ST-004-Custom-Software-Development,payments
ST-005-API-Development,agent
ST-005-API-Development,api
ST-005-API-Development,authentication
ST-005-API-Development,automation
ST-005-API-Development,dashboard
ST-005-API-Development,database
ST-005-API-Development,devtools
ST-005-API-Development,llm
ST-005-API-Development,payments
ST-006-Cloud-Infrastructure,agent
ST-006-Cloud-Infrastructure,api
ST-006-Cloud-Infrastructure,authentication
ST-006-Cloud-Infrastructure,automation
ST-006-Cloud-Infrastructure,dashboard
ST-006-Cloud-Infrastructure,database
ST-006-Cloud-Infrastructure,devtools
ST-006-Cloud-Infrastructure,llm
ST-006-Cloud-Infrastructure,payments
ST-007-DevOps-Consulting,agent
ST-007-DevOps-Consulting,api
ST-007-DevOps-Consulting,authentication
ST-007-DevOps-Consulting,automation
ST-007-DevOps-Consulting,dashboard
ST-007-DevOps-Consulting,database
ST-007-DevOps-Consulting,devtools
ST-007-DevOps-Consulting,llm
ST-007-DevOps-Consulting,payments
ST-008-Cybersecurity-Service,agent
ST-008-Cybersecurity-Service,api
ST-008-Cybersecurity-Service,authentication
ST-008-Cybersecurity-Service,automation
ST-008-Cybersecurity-Service,dashboard
ST-008-Cybersecurity-Service,database
ST-008-Cybersecurity-Service,devtools
ST-008-Cybersecurity-Service,llm
ST-008-Cybersecurity-Service,payments
ST-008-Cybersecurity-Service,security
ST-009-Data-Analytics-Platform,agent
ST-009-Data-Analytics-Platform,analytics
ST-009-Data-Analytics-Platform,api
ST-009-Data-Analytics-Platform,authentication
ST-009-Data-Analytics-Platform,automation
ST-009-Data-Analytics-Platform,dashboard
ST-009-Data-Analytics-Platform,database
ST-009-Data-Analytics-Platform,devtools
ST-009-Data-Analytics-Platform,llm
ST-009-Data-Analytics-Platform,payments
ST-010-Business-Intelligence-Tool,agent
ST-010-Business-Intelligence-Tool,analytics
ST-010-Business-Intelligence-Tool,api
ST-010-Business-Intelligence-Tool,authentication
ST-010-Business-Intelligence-Tool,automation
ST-010-Business-Intelligence-Tool,dashboard
ST-010-Business-Intelligence-Tool,database
ST-010-Business-Intelligence-Tool,devtools
ST-010-Business-Intelligence-Tool,llm
ST-010-Business-Intelligence-Tool,payments
ST-011-CRM-Platform,agent
ST-011-CRM-Platform,api
ST-011-CRM-Platform,authentication
ST-011-CRM-Platform,automation
ST-011-CRM-Platform,crm
ST-011-CRM-Platform,dashboard
ST-011-CRM-Platform,database
ST-011-CRM-Platform,devtools
ST-011-CRM-Platform,llm
ST-011-CRM-Platform,payments
ST-012-Project-Management-Tool,agent
ST-012-Project-Management-Tool,api
ST-012-Project-Management-Tool,authentication
ST-012-Project-Management-Tool,automation
ST-012-Project-Management-Tool,dashboard
ST-012-Project-Management-Tool,database
ST-012-Project-Management-Tool,devtools
ST-012-Project-Management-Tool,llm
ST-012-Project-Management-Tool,payments
ST-013-Communication-Platform,agent
ST-013-Communication-Platform,api
ST-013-Communication-Platform,authentication
ST-013-Communication-Platform,automation
ST-013-Communication-Platform,dashboard
ST-013-Communication-Platform,database
ST-013-Communication-Platform,devtools
ST-013-Communication-Platform,llm
ST-013-Communication-Platform,payments
ST-014-Collaboration-Software,agent
ST-014-Collaboration-Software,api
ST-014-Collaboration-Software,authentication
ST-014-Collaboration-Software,automation
ST-014-Collaboration-Software,dashboard
ST-014-Collaboration-Software,database
ST-014-Collaboration-Software,devtools
ST-014-Collaboration-Software,llm
ST-014-Collaboration-Software,payments
ST-014-Collaboration-Software,workspace
ST-015-Automation-Platform,agent
ST-015-Automation-Platform,api
ST-015-Automation-Platform,authentication
ST-015-Automation-Platform,automation
ST-015-Automation-Platform,dashboard
ST-015-Automation-Platform,database
ST-015-Automation-Platform,devtools
ST-015-Automation-Platform,llm
ST-015-Automation-Platform,payments
ST-016-AI,agent
ST-016-AI,api
ST-016-AI,authentication
ST-016-AI,automation
ST-016-AI,dashboard
ST-016-AI,database
ST-016-AI,devtools
ST-016-AI,llm
ST-016-AI,payments
ST-017-Chatbot-Builder,agent
ST-017-Chatbot-Builder,api
ST-017-Chatbot-Builder,authentication
ST-017-Chatbot-Builder,automation
ST-017-Chatbot-Builder,dashboard
ST-017-Chatbot-Builder,database
ST-017-Chatbot-Builder,devtools
ST-017-Chatbot-Builder,llm
ST-017-Chatbot-Builder,payments
ST-018-E-commerce-Platform,agent
ST-018-E-commerce-Platform,api
ST-018-E-commerce-Platform,authentication
ST-018-E-commerce-Platform,automation
ST-018-E-commerce-Platform,dashboard
ST-018-E-commerce-Platform,database
ST-018-E-commerce-Platform,devtools
ST-018-E-commerce-Platform,llm
ST-018-E-commerce-Platform,payments
ST-019-Payment-Processing,agent
ST-019-Payment-Processing,api
ST-019-Payment-Processing,authentication
ST-019-Payment-Processing,automation
ST-019-Payment-Processing,dashboard
ST-019-Payment-Processing,database
ST-019-Payment-Processing,devtools
ST-019-Payment-Processing,llm
ST-019-Payment-Processing,payments
ST-020-Blockchain-Platform,agent
ST-020-Blockchain-Platform,api
ST-020-Blockchain-Platform,authentication
ST-020-Blockchain-Platform,automation
ST-020-Blockchain-Platform,dashboard
ST-020-Blockchain-Platform,database
ST-020-Blockchain-Platform,devtools
ST-020-Blockchain-Platform,llm
ST-020-Blockchain-Platform,payments
ST-021-IoT-Platform,agent
ST-021-IoT-Platform,api
ST-021-IoT-Platform,authentication
ST-021-IoT-Platform,automation
ST-021-IoT-Platform,dashboard
ST-021-IoT-Platform,database
ST-021-IoT-Platform,devtools
ST-021-IoT-Platform,llm
ST-021-IoT-Platform,payments
ST-022-AR,agent
ST-022-AR,api
ST-022-AR,authentication
ST-022-AR,automation
ST-022-AR,dashboard
ST-022-AR,database
ST-022-AR,devtools
ST-022-AR,llm
ST-022-AR,payments
ST-023-Game-Development,agent
ST-023-Game-Development,api
ST-023-Game-Development,authentication
ST-023-Game-Development,automation
ST-023-Game-Development,dashboard
ST-023-Game-Development,database
ST-023-Game-Development,devtools
ST-023-Game-Development,llm
ST-023-Game-Development,payments
ST-024-Marketing-Automation,agent
ST-024-Marketing-Automation,api
ST-024-Marketing-Automation,authentication
ST-024-Marketing-Automation,automation
ST-024-Marketing-Automation,dashboard
ST-024-Marketing-Automation,database
ST-024-Marketing-Automation,devtools
ST-024-Marketing-Automation,llm
ST-024-Marketing-Automation,payments
ST-025-Sales-Automation,agent
ST-025-Sales-Automation,api
ST-025-Sales-Automation,authentication
ST-025-Sales-Automation,automation
ST-025-Sales-Automation,crm
ST-025-Sales-Automation,dashboard
ST-025-Sales-Automation,database
ST-025-Sales-Automation,devtools
ST-025-Sales-Automation,llm
ST-025-Sales-Automation,payments
ST-026-HR-Tech-Platform,agent
ST-026-HR-Tech-Platform,api
ST-026-HR-Tech-Platform,authentication
ST-026-HR-Tech-Platform,automation
ST-026-HR-Tech-Platform,dashboard
ST-026-HR-Tech-Platform,database
ST-026-HR-Tech-Platform,devtools
ST-026-HR-Tech-Platform,llm
ST-026-HR-Tech-Platform,payments
ST-027-Legal-Tech-Platform,agent
ST-027-Legal-Tech-Platform,api
ST-027-Legal-Tech-Platform,authentication
ST-027-Legal-Tech-Platform,automation
ST-027-Legal-Tech-Platform,dashboard
ST-027-Legal-Tech-Platform,database
ST-027-Legal-Tech-Platform,devtools
ST-027-Legal-Tech-Platform,llm
ST-027-Legal-Tech-Platform,payments
ST-028-Health-Tech-Platform,agent
ST-028-Health-Tech-Platform,api
ST-028-Health-Tech-Platform,authentication
ST-028-Health-Tech-Platform,automation
ST-028-Health-Tech-Platform,dashboard
ST-028-Health-Tech-Platform,database
ST-028-Health-Tech-Platform,devtools
ST-028-Health-Tech-Platform,llm
ST-028-Health-Tech-Platform,payments
ST-029-EdTech-Platform,agent
ST-029-EdTech-Platform,api
ST-029-EdTech-Platform,authentication
ST-029-EdTech-Platform,automation
ST-029-EdTech-Platform,dashboard
ST-029-EdTech-Platform,database
ST-029-EdTech-Platform,devtools
ST-029-EdTech-Platform,llm
ST-029-EdTech-Platform,payments
ST-030-PropTech-Platform,agent
ST-030-PropTech-Platform,api
ST-030-PropTech-Platform,authentication
ST-030-PropTech-Platform,automation
ST-030-PropTech-Platform,dashboard
ST-030-PropTech-Platform,database
ST-030-PropTech-Platform,devtools
ST-030-PropTech-Platform,llm
ST-030-PropTech-Platform,payments
EC-001-Angels-in-Daylight,analytics
EC-001-Angels-in-Daylight,api
EC-001-Angels-in-Daylight,authentication
EC-001-Angels-in-Daylight,crm
EC-001-Angels-in-Daylight,dashboard
EC-001-Angels-in-Daylight,database
EC-001-Angels-in-Daylight,notifications
EC-001-Angels-in-Daylight,payments
EC-001-Angels-in-Daylight,search
EC-002-New-World-Apparel,analytics
EC-002-New-World-Apparel,api
