venture_id,venture_name,sector,stage,required_capabilities,capability_count
7e4d233a-2e59-4cbf-b0ad-20018e0bd147,?,con,?,api | construction | dashboard | database | workspace,5
64df5998-36bb-4801-beb3-34088ab4bb3c,?,con,?,api | construction | dashboard | database | workspace,5
3639fa60-a2aa-4c02-85e6-bb1b8a2f3910,?,con,?,api | construction | dashboard | database | workspace,5
1d84705c-8ebd-4c0c-83cf-cf383951b7bb,?,con,?,api | construction | dashboard | database | workspace,5
2f0bd0aa-8800-4a7e-ae2d-8ce98c11e571,?,con,?,api | construction | dashboard | database | workspace,5
c9097876-1a20-4574-a8e5-29e893202132,?,market,?,api | authentication | dashboard | database | portfolio,5
44eacc62-7877-48ea-8ef6-80ebc1b0e846,?,market,?,api | authentication | dashboard | database | portfolio,5
8e2753b4-45a7-4962-8133-b68e39ecb7b6,?,infra,?,api | authentication | database | monitoring | security,5
9535c69f-9a5a-48bf-a7b1-4aed7892a4b8,?,infra,?,api | authentication | database | monitoring | security,5
203edd61-c09c-41e0-abef-16e704e8a993,?,infra,?,api | authentication | database | monitoring | security,5
b8200ab5-1190-49c0-b132-4724ca99e76b,?,infra,?,api | authentication | database | monitoring | security,5
69639ed0-9841-4162-9ace-487b616a5091,?,infra,?,api | authentication | database | monitoring | security,5
7a6cd400-f3e4-4653-8fcb-4c4c6a4918ab,?,infra,?,api | authentication | database | monitoring | security,5
d164ed2d-5fee-4093-8a56-497160748693,?,market,?,api | authentication | dashboard | database | portfolio,5
9c7bfa8b-7f10-4440-8653-fb724bb14b96,?,market,?,api | authentication | dashboard | database | portfolio,5
bfc7ced0-d7ac-4d3d-9c3c-0f986dd4fe00,?,market,?,api | authentication | dashboard | database | portfolio,5
81ecd43c-8fe7-4d72-b410-bd85f61ed134,?,market,?,api | authentication | dashboard | database | portfolio,5
8e3e7611-dbd2-4be2-bc92-d53f64b8faec,?,edtech,?,api | authentication | dashboard | database | workspace,5
165c6d9c-7d5a-437e-bd7b-32ef5591b556,?,edtech,?,api | authentication | dashboard | database | workspace,5
81a03724-68a5-4a57-bdfc-6439241ce809,?,edtech,?,api | authentication | dashboard | database | workspace,5
5469f98f-1926-4d43-9e44-d1e348e08b64,?,market,?,api | authentication | dashboard | database | portfolio,5
e5ba6735-4b66-48a7-8233-01e0820580e8,?,infra,?,api | authentication | database | monitoring | security,5
cd364a11-c88e-4bd2-8e33-597a2d0a1ec9,?,infra,?,api | authentication | database | monitoring | security,5
70a6dd47-0fe7-456e-bf0e-497b09bab3f4,?,market,?,api | authentication | dashboard | database | portfolio,5
eaa8a135-bbca-46d8-8b2d-d715e6cd642e,?,market,?,api | authentication | dashboard | database | portfolio,5
4533c051-374d-48ef-a99b-2717cc12f6da,?,infra,?,api | authentication | database | monitoring | security,5
76168880-aee5-4805-9d1e-3f46284bd73e,?,market,?,api | authentication | dashboard | database | portfolio,5
7520fa1f-0055-41a1-a995-9ab6324812be,?,market,?,api | authentication | dashboard | database | portfolio,5
774b5bed-dc3f-4806-9fb0-f5c21915d1d2,?,infra,?,api | authentication | database | monitoring | security,5
5c08d1ff-20c0-4a01-87cb-956b582323f6,?,infra,?,api | authentication | database | monitoring | security,5
3a5d86be-26e5-44f4-8ab2-e7c7725e98ba,?,devtools,?,api | authentication | dashboard | database | monitoring,5
974d3937-2057-4deb-89e2-c14f919472ab,?,devtools,?,api | authentication | dashboard | database | monitoring,5
f673b096-f211-4b65-9ff5-20a85605513b,?,market,?,api | authentication | dashboard | database | portfolio,5
c4744881-e122-4b66-9c48-f00e0d5d9313,?,market,?,api | authentication | dashboard | database | portfolio,5
b7a0e981-8ef3-45bf-ad1d-3cbd3b482ba9,?,market,?,api | authentication | dashboard | database | portfolio,5
d554d438-5692-4d11-8134-b46be9143aa2,?,market,?,api | authentication | dashboard | database | portfolio,5
82bae0ac-72af-4173-874c-de5254964862,?,market,?,api | authentication | dashboard | database | portfolio,5
f3a1e437-3730-4ecc-93de-8bd39ce4ab73,?,edtech,?,api | authentication | dashboard | database | workspace,5
32788fce-aee1-4580-be35-f23a5ba2e185,?,edtech,?,api | authentication | dashboard | database | workspace,5
f46b7bb4-f6c6-48f8-ba17-40df684211eb,?,edtech,?,api | authentication | dashboard | database | workspace,5
1f79d4d9-0ae0-4d61-9229-bf119ef3e3a9,?,market,?,api | authentication | dashboard | database | portfolio,5
efe6aa1a-59e0-47a7-91da-710cb64d17a3,?,market,?,api | authentication | dashboard | database | portfolio,5
48f21b48-6f8e-4e07-9469-3d7dc790c5a4,?,market,?,api | authentication | dashboard | database | portfolio,5
ca869877-a5bd-4565-a4eb-ffc45ceffdd3,?,infra,?,api | authentication | database | monitoring | security,5
592cbb78-a528-4de6-82bd-cf1ddbefe51b,?,infra,?,api | authentication | database | monitoring | security,5
222e6e87-7845-44af-971e-3b43b8691ec9,?,infra,?,api | authentication | database | monitoring | security,5
c1d528d4-8bfd-4660-9fb7-d835fe2daa36,?,infra,?,api | authentication | database | monitoring | security,5
3e9a6484-ddf8-4282-996b-b6e458e9b39c,?,infra,?,api | authentication | database | monitoring | security,5
63805485-2e71-4db8-ad26-c08b6b4835e1,?,infra,?,api | authentication | database | monitoring | security,5
344b87d3-150c-422f-9fab-21632cf5f464,?,market,?,api | authentication | dashboard | database | portfolio,5
a7e6761c-cc73-46ca-b4d1-3b1ab1aa2bb6,?,market,?,api | authentication | dashboard | database | portfolio,5
87003939-3647-4fb8-b810-5576913b0fb5,?,market,?,api | authentication | dashboard | database | portfolio,5
e316145d-57ff-420a-93da-56a34b0921cd,?,infra,?,api | authentication | database | monitoring | security,5
39bb131f-998c-4345-9905-8aebe1e526b9,?,infra,?,api | authentication | database | monitoring | security,5
1fa228ed-bb8b-4a8f-b019-29f445e2983e,?,infra,?,api | authentication | database | monitoring | security,5
1af98735-4007-4473-845b-83800d820bdd,?,infra,?,api | authentication | database | monitoring | security,5
8d079de0-f036-42a7-b886-62602bc23760,?,market,?,api | authentication | dashboard | database | portfolio,5
ba7d6e14-d315-4a40-8147-df365b2ebecf,?,market,?,api | authentication | dashboard | database | portfolio,5
465f5a33-6a8b-4bf2-847b-4a465c95e144,?,market,?,api | authentication | dashboard | database | portfolio,5
9778724e-b6e5-44ec-8aa6-e21712907a75,?,market,?,api | authentication | dashboard | database | portfolio,5
cf47fab6-7fc9-48dc-b9fc-45dd838454da,?,devtools,?,api | authentication | dashboard | database | monitoring,5
e515e6cd-a5a9-453d-80c6-fc11c9b7a602,?,market,?,api | authentication | dashboard | database | portfolio,5
e6ccb583-55bf-43c4-854b-6dfb0b196fca,?,market,?,api | authentication | dashboard | database | portfolio,5
7c528bb7-3515-479f-9928-de0dbdd423c2,?,market,?,api | authentication | dashboard | database | portfolio,5
7ebbb0c4-8720-45ad-948d-4e0e06dd34d6,?,infra,?,api | authentication | database | monitoring | security,5
39596661-535e-4f2a-8dda-27d1a00d11c1,?,infra,?,api | authentication | database | monitoring | security,5
efa5c705-5afa-45c0-a27c-94c4e1f966ba,?,infra,?,api | authentication | database | monitoring | security,5
75a5ac21-7939-4c50-98e1-9e4cef26c5db,?,infra,?,api | authentication | database | monitoring | security,5
fe66b03d-776e-4c47-9088-f2cca0c530da,?,infra,?,api | authentication | database | monitoring | security,5
a5d1b865-4907-4660-b8f5-de7a837c1e13,?,infra,?,api | authentication | database | monitoring | security,5
9f124150-2361-4a56-9b65-25bf157df311,?,infra,?,api | authentication | database | monitoring | security,5
d4520ce3-e9b3-4d97-ab36-beebe074938a,?,infra,?,api | authentication | database | monitoring | security,5
1a613d71-cdf4-44de-bc9f-91c0d8f9284c,?,infra,?,api | authentication | database | monitoring | security,5
6d13bcce-e856-4085-b615-aa4b639ea9cb,?,infra,?,api | authentication | database | monitoring | security,5
910045da-ac4a-4fa3-8041-15eec3658674,?,infra,?,api | authentication | database | monitoring | security,5
6228a196-53c1-4798-a226-a9a98bc987e7,?,infra,?,api | authentication | database | monitoring | security,5
e2099922-c03e-463e-8b72-744a4fbf93db,?,infra,?,api | authentication | database | monitoring | security,5
36ee7c26-d6b6-47ff-a68c-105df6e12149,?,infra,?,api | authentication | database | monitoring | security,5
d93dd5eb-9f10-44aa-a99d-d4eb44a83acc,?,devtools,?,api | authentication | dashboard | database | monitoring,5
63684a0a-d318-487e-aee9-eb70347fdc04,?,edtech,?,api | authentication | dashboard | database | workspace,5
89eda625-6182-4a89-b469-d3a926f16591,?,edtech,?,api | authentication | dashboard | database | workspace,5
649519c6-9a3d-4213-bf0e-06d17caecd6d,?,edtech,?,api | authentication | dashboard | database | workspace,5
5a37a3c2-1d1d-47ef-b37a-33ab4e203cf0,?,edtech,?,api | authentication | dashboard | database | workspace,5
6c67f50e-b6ae-44d8-9107-2482914ed3f5,?,market,?,api | authentication | dashboard | database | portfolio,5
c60f76e3-d4fb-4978-aca2-9f38198a4cf2,?,devtools,?,api | authentication | dashboard | database | monitoring,5
7b51ad29-9423-424f-83e9-e3865cc498ef,?,market,?,api | authentication | dashboard | database | portfolio,5
35cda89c-dc7c-4391-8323-5d8237921766,?,market,?,api | authentication | dashboard | database | portfolio,5
5d1dba3e-c471-4576-8a95-3046773736d3,?,market,?,api | authentication | dashboard | database | portfolio,5
f999b069-6bfe-47b6-9291-64f2477fe2cf,?,market,?,api | authentication | dashboard | database | portfolio,5
f9cf7ded-9f65-4bf8-851f-45c3a927951b,?,market,?,api | authentication | dashboard | database | portfolio,5
5db8782d-eae9-4d82-a273-695467be0159,?,market,?,api | authentication | dashboard | database | portfolio,5
1982f9d5-9906-4258-b726-8b7a1dc134ad,?,edtech,?,api | authentication | dashboard | database | workspace,5
fe3f5bec-194c-4cc5-a5b9-bb7eb4f0d768,?,market,?,api | authentication | dashboard | database | portfolio,5
863af29c-17ba-4e86-b796-048d1a97a443,?,market,?,api | authentication | dashboard | database | portfolio,5
18f6048f-e40f-4c14-b15a-7bb1a7a5f3a9,?,edtech,?,api | authentication | dashboard | database | workspace,5
d88bedf7-f645-4bb1-808a-2f13a96d6c21,?,edtech,?,api | authentication | dashboard | database | workspace,5
754a6478-d209-4875-97b7-99777e212742,?,edtech,?,api | authentication | dashboard | database | workspace,5
34bef434-d5d2-4dab-b6f4-594fa069d2cc,?,market,?,api | authentication | dashboard | database | portfolio,5
2c23bb1e-c24d-44fd-8acd-fe8b79856c0d,?,edtech,?,api | authentication | dashboard | database | workspace,5
8be57f27-71d3-48bc-b6d9-f5749a6b91a7,?,edtech,?,api | authentication | dashboard | database | workspace,5
1705ea92-cfb4-4491-9398-9eb0cb750c32,?,edtech,?,api | authentication | dashboard | database | workspace,5
7a6ea56f-3e04-4fc5-bf24-e12f4a4cee49,?,edtech,?,api | authentication | dashboard | database | workspace,5
18473bcf-98a9-48bb-93c9-1e22b475458a,?,edtech,?,api | authentication | dashboard | database | workspace,5
70623f59-4cac-43da-86d5-c73a378e3717,?,edtech,?,api | authentication | dashboard | database | workspace,5
dbfe774d-fa2a-4692-b246-68099c88b85c,?,market,?,api | authentication | dashboard | database | portfolio,5
5939b384-7df2-4b99-9ed4-c45ddb73d28b,?,edtech,?,api | authentication | dashboard | database | workspace,5
66f336ca-ac2d-4566-b711-7d8ee8d2e0df,?,market,?,api | authentication | dashboard | database | portfolio,5
c9ef5321-03f9-4c9e-8c92-c3fbaf73e773,?,market,?,api | authentication | dashboard | database | portfolio,5
7b38feca-5ac6-4526-9d3f-b7f4edc8e0aa,?,edtech,?,api | authentication | dashboard | database | workspace,5
8918a500-82d8-4a29-bd4a-469f2de96491,?,edtech,?,api | authentication | dashboard | database | workspace,5
6d7d63e5-66ea-43be-b359-3a1ca9e26838,?,edtech,?,api | authentication | dashboard | database | workspace,5
72b96cd0-5984-4223-b27c-d06f4420f48f,?,edtech,?,api | authentication | dashboard | database | workspace,5
607c9d4b-724a-4ebb-960a-b78ed76de826,?,devtools,?,api | authentication | dashboard | database | monitoring,5
59028581-6f24-4c4c-88f1-2e9efaf6b737,?,devtools,?,api | authentication | dashboard | database | monitoring,5
c28ad252-086b-4da9-ae2f-7a4421a005b3,?,devtools,?,api | authentication | dashboard | database | monitoring,5
f4d11787-2851-45c9-bfa2-88349762a37d,?,market,?,api | authentication | dashboard | database | portfolio,5
4872fb01-ff96-431c-9b25-c2a66ad5b763,?,market,?,api | authentication | dashboard | database | portfolio,5
d3c46e47-edf0-4e0a-bea5-aa03fc979d45,?,market,?,api | authentication | dashboard | database | portfolio,5
8d09481b-71b4-434e-87db-ef902fb4016d,?,market,?,api | authentication | dashboard | database | portfolio,5
5723b162-0c6f-4c98-a728-a2fdbbaed952,?,market,?,api | authentication | dashboard | database | portfolio,5
c86f1f74-1b0c-4298-bcb0-540ee11c30c1,?,market,?,api | authentication | dashboard | database | portfolio,5
91a1d2f1-71dc-4a13-8f6c-923b52090248,?,market,?,api | authentication | dashboard | database | portfolio,5
5706db7e-a0aa-4216-8a72-6e423d201490,?,market,?,api | authentication | dashboard | database | portfolio,5
23ea35ff-8a7e-46ac-b98e-6aebc0201d77,?,market,?,api | authentication | dashboard | database | portfolio,5
4e15bedf-ea71-46db-85b6-db02f9a878cd,?,market,?,api | authentication | dashboard | database | portfolio,5
d0345ab1-172d-4756-8b40-62f14e3aa180,?,market,?,api | authentication | dashboard | database | portfolio,5
dc861445-1f5e-4506-a1c9-61d3039e13c9,?,market,?,api | authentication | dashboard | database | portfolio,5
9768ddd8-b027-4369-9ae0-e7550b46d7b1,?,market,?,api | authentication | dashboard | database | portfolio,5
5f76f4f1-6910-4407-bdb8-a04b51507952,?,market,?,api | authentication | dashboard | database | portfolio,5
6e163a71-7804-4103-979e-4b2dd53f3486,?,market,?,api | authentication | dashboard | database | portfolio,5
bb87cbc7-7f6d-47b9-833d-92b299cc6227,?,market,?,api | authentication | dashboard | database | portfolio,5
e94b1fc3-1398-4311-92f8-0ef23007110c,?,market,?,api | authentication | dashboard | database | portfolio,5
70c45815-05f9-4c27-8428-719e4639b1fe,?,market,?,api | authentication | dashboard | database | portfolio,5
5cef7ad7-0af4-4caf-a5b3-437d60d84100,?,market,?,api | authentication | dashboard | database | portfolio,5
19c45bca-ebfb-4dde-8356-5a7fcb406344,?,market,?,api | authentication | dashboard | database | portfolio,5
65bcab5b-f1b9-425c-963a-674db3c88f2e,?,infra,?,api | authentication | database | monitoring | security,5
8daa80d5-9dc6-4f36-ae07-531d75b141c3,?,market,?,api | authentication | dashboard | database | portfolio,5
e0c4a3d9-eebb-40c4-94fc-778c2799ecb8,?,market,?,api | authentication | dashboard | database | portfolio,5
939878de-81aa-4603-9b28-4492e4d72451,?,market,?,api | authentication | dashboard | database | portfolio,5
9d34bc00-2b52-455c-8be7-a9bf8ed213ef,?,market,?,api | authentication | dashboard | database | portfolio,5
bd6ae181-40ec-439e-8fb2-d2a15abd8927,?,market,?,api | authentication | dashboard | database | portfolio,5
9ac4f7e2-560a-4868-9965-bb793789d2c0,?,market,?,api | authentication | dashboard | database | portfolio,5
778f1fff-2438-409b-b285-3c43fd9fad4c,?,market,?,api | authentication | dashboard | database | portfolio,5
952ed8f1-ed82-47a2-8fed-f32c90e21c50,?,market,?,api | authentication | dashboard | database | portfolio,5
7eec5582-b7d3-4814-b1e1-763ce7b7dc52,?,market,?,api | authentication | dashboard | database | portfolio,5
3c4a6a4e-aacd-4c85-b842-c01c18d67eed,?,market,?,api | authentication | dashboard | database | portfolio,5
ab88f4c6-bfbe-426a-b5be-9de15cbf26ce,?,market,?,api | authentication | dashboard | database | portfolio,5
96c2276c-5e6a-45ce-9684-726949515b92,?,market,?,api | authentication | dashboard | database | portfolio,5
932d609e-11b7-417e-a9da-dc37b7cb457b,?,market,?,api | authentication | dashboard | database | portfolio,5
782c3f1d-0127-464a-b1fa-812c2244f988,?,market,?,api | authentication | dashboard | database | portfolio,5
f0069c8b-ac87-4578-bbff-6ebbcc8dbff1,?,market,?,api | authentication | dashboard | database | portfolio,5
c7e0bd76-25c3-4a34-814e-9cdce4ba6809,?,devtools,?,api | authentication | dashboard | database | monitoring,5
2aa052f5-86fa-4b5f-b82c-3803b6fa0658,?,market,?,api | authentication | dashboard | database | portfolio,5
54310d28-55be-453f-ba14-c1fa7123c0fc,?,devtools,?,api | authentication | dashboard | database | monitoring,5
27843a05-3600-4e58-b7e7-a3fa98833782,?,devtools,?,api | authentication | dashboard | database | monitoring,5
fbcf2c5c-e26a-4eec-bb6d-f08c69775135,?,devtools,?,api | authentication | dashboard | database | monitoring,5
42bdbd59-4767-49d3-8fa8-ee850440658a,?,devtools,?,api | authentication | dashboard | database | monitoring,5
2afc29cb-4bb8-4f85-8a1d-d5e79f2124d5,?,devtools,?,api | authentication | dashboard | database | monitoring,5
318bd735-f2da-4275-b07f-1c48f67c84a4,?,devtools,?,api | authentication | dashboard | database | monitoring,5
2910ebdd-594e-436d-8775-fa972b17b13f,?,devtools,?,api | authentication | dashboard | database | monitoring,5
b1dfcf0b-77fe-4738-b2b3-46086996c73a,?,devtools,?,api | authentication | dashboard | database | monitoring,5
3fa42e76-1929-4fc0-bc7c-1cff095ca744,?,devtools,?,api | authentication | dashboard | database | monitoring,5
8da89383-4c18-4f89-b971-7be9634a59d4,?,devtools,?,api | authentication | dashboard | database | monitoring,5
bbc87e7b-3c1e-4943-8e72-baa206252462,?,devtools,?,api | authentication | dashboard | database | monitoring,5
e77dfaa6-4c0c-405a-80d7-900ee4315000,?,devtools,?,api | authentication | dashboard | database | monitoring,5
33c71527-b0d1-4e2b-b3f8-c0e556c5e0de,?,devtools,?,api | authentication | dashboard | database | monitoring,5
5dd71714-9d13-4391-bc0f-e3a5be51968b,?,devtools,?,api | authentication | dashboard | database | monitoring,5
e7db8a0f-4a0f-4c17-b2ba-1aa5a3f14cfd,?,devtools,?,api | authentication | dashboard | database | monitoring,5
aae4bb91-f8c0-4971-9733-f3bf13827125,?,devtools,?,api | authentication | dashboard | database | monitoring,5
7ddb1d25-8677-41dd-af5c-2e3081519676,?,devtools,?,api | authentication | dashboard | database | monitoring,5
3f137e95-1a79-4be9-9f29-255b45ba89fc,?,market,?,api | authentication | dashboard | database | portfolio,5
1972105c-4744-4d5f-8ff1-1d5e623dedd4,?,market,?,api | authentication | dashboard | database | portfolio,5
bf5bc673-2cc4-4055-baff-af79944b081b,?,market,?,api | authentication | dashboard | database | portfolio,5
85d90fdc-fe1f-44fe-8c2e-289ae62680df,?,market,?,api | authentication | dashboard | database | portfolio,5
b3e568d8-94c6-4a2e-8a4e-369ae8599d95,?,market,?,api | authentication | dashboard | database | portfolio,5
4cbc4879-fd8f-49cd-8e56-23650b8685c6,?,market,?,api | authentication | dashboard | database | portfolio,5
9a5aa02f-ac60-48bf-a38d-705835685df5,?,market,?,api | authentication | dashboard | database | portfolio,5
2341307d-f417-4696-8f8f-8900eee85251,?,market,?,api | authentication | dashboard | database | portfolio,5
b1fa7bc1-4ded-401b-ac28-e5b6378c8c8c,?,market,?,api | authentication | dashboard | database | portfolio,5
69cafbde-7fc1-4870-b3e6-3e5d4149db1c,?,market,?,api | authentication | dashboard | database | portfolio,5
8f0f0499-a814-429a-b20a-d1411b016a44,?,market,?,api | authentication | dashboard | database | portfolio,5
45b36031-545d-4ab0-acac-3aa3db786bcb,?,market,?,api | authentication | dashboard | database | portfolio,5
4b899fec-ce6a-4ada-b6be-d491c765c111,?,market,?,api | authentication | dashboard | database | portfolio,5
ef0b2fc8-daa6-408a-9f95-40059e9c64b7,?,market,?,api | authentication | dashboard | database | portfolio,5
f31db2ef-f6bc-441f-8fe8-f24f307a1612,?,market,?,api | authentication | dashboard | database | portfolio,5
f0f53215-f3d0-405a-9fae-7100d4bc4a29,?,market,?,api | authentication | dashboard | database | portfolio,5
7ac61052-8b16-4926-9d1c-180d55d137a7,?,market,?,api | authentication | dashboard | database | portfolio,5
f3dc0c40-ae8d-4a5f-aa76-9427152fad72,?,con,?,api | construction | dashboard | database | workspace,5
9c46c082-a263-4568-be84-f7ffabec8eda,?,devtools,?,api | authentication | dashboard | database | monitoring,5
484527cc-44f6-43f6-af66-a5d5744c370d,?,devtools,?,api | authentication | dashboard | database | monitoring,5
4f726b51-54a4-472d-9f27-78ae5868efb5,?,devtools,?,api | authentication | dashboard | database | monitoring,5
99b6908a-8869-480f-9cc3-f82e3ee15e00,?,infra,?,api | authentication | database | monitoring | security,5
f7a0bd5f-e055-49a7-87ad-36d53d8998c6,?,infra,?,api | authentication | database | monitoring | security,5
933b10c3-7a89-4d1b-82b1-febd2e6a61c1,?,infra,?,api | authentication | database | monitoring | security,5
4f023153-7cc2-4fd6-a3cd-f26cd8027276,?,infra,?,api | authentication | database | monitoring | security,5
783ccaf8-0436-4f3d-9284-79e695dcdf33,?,infra,?,api | authentication | database | monitoring | security,5
2b217759-65d7-4d87-bced-0e92d53f7731,?,infra,?,api | authentication | database | monitoring | security,5
ad144268-9278-4730-aac8-5ca2410c6e9c,?,devtools,?,api | authentication | dashboard | database | monitoring,5
983772dd-4f7e-47ce-afc6-99391b68aa7b,?,devtools,?,api | authentication | dashboard | database | monitoring,5
8c1bf10c-3b77-4866-9a66-9d6cf79ca183,?,devtools,?,api | authentication | dashboard | database | monitoring,5
2fb6e87b-cb75-429f-b212-1b62959a69d6,?,devtools,?,api | authentication | dashboard | database | monitoring,5
19572aad-b666-44dc-aff0-f39d630ece7d,?,devtools,?,api | authentication | dashboard | database | monitoring,5
8403d2c5-67ed-441c-bc22-8cae50439488,?,devtools,?,api | authentication | dashboard | database | monitoring,5
a4ee6bdf-0333-4f5f-b69e-d78b5ddc478a,?,devtools,?,api | authentication | dashboard | database | monitoring,5
ce33a2c6-164f-4af3-9caf-18d68ce7eb19,?,devtools,?,api | authentication | dashboard | database | monitoring,5
4eb03215-ebec-4529-b315-9bd4094687b8,?,devtools,?,api | authentication | dashboard | database | monitoring,5
95c489ba-d841-4d94-977c-b33190309d97,?,devtools,?,api | authentication | dashboard | database | monitoring,5
773b0048-8659-477f-8859-8378495dc667,?,devtools,?,api | authentication | dashboard | database | monitoring,5
7220407f-5263-4c7e-9cc4-67593b853661,?,devtools,?,api | authentication | dashboard | database | monitoring,5
8c27a047-693c-4e80-a4d9-d1fee4b14e6d,?,devtools,?,api | authentication | dashboard | database | monitoring,5
7d04489d-5b1e-4e2b-afb2-68b64e768ed9,?,devtools,?,api | authentication | dashboard | database | monitoring,5
785ecd3a-9d1b-4465-a65d-fdd093c2a41d,?,devtools,?,api | authentication | dashboard | database | monitoring,5
2dbe782e-9a2d-4c1d-876f-1809ee9b1044,?,infra,?,api | authentication | database | monitoring | security,5
72608f4f-f023-4385-821e-8ad4f20052ac,?,infra,?,api | authentication | database | monitoring | security,5
fafe2c68-f76b-4d84-9253-8ea7ac027ba4,?,infra,?,api | authentication | database | monitoring | security,5
ca25a4c2-eb95-4398-8a59-9582d5b1d55e,?,infra,?,api | authentication | database | monitoring | security,5
de1cd4e3-c1c1-4413-9ebf-38e5cc542990,?,devtools,?,api | authentication | dashboard | database | monitoring,5
d798fded-ea57-4f57-bc7b-d8da7dd04c61,?,devtools,?,api | authentication | dashboard | database | monitoring,5
e4a89c97-b32c-4d4e-b0d7-00f0e8ae2dd0,?,devtools,?,api | authentication | dashboard | database | monitoring,5
a0752d71-eb3d-4ba9-90b8-5f614fbaf4b6,?,devtools,?,api | authentication | dashboard | database | monitoring,5
784227e4-eee7-42d3-81dd-56c84e2bd49b,?,devtools,?,api | authentication | dashboard | database | monitoring,5
76da1050-6573-4962-acd6-03457e2ab645,?,devtools,?,api | authentication | dashboard | database | monitoring,5
d07a8663-445f-490b-a178-ac2d19a5120e,?,devtools,?,api | authentication | dashboard | database | monitoring,5
bf1ac472-40b5-4a68-8fc7-cb950d4cd142,?,devtools,?,api | authentication | dashboard | database | monitoring,5
a1fe0e85-0c38-4f3c-8f31-a6170dddfa05,?,devtools,?,api | authentication | dashboard | database | monitoring,5
f056380a-41a5-4b71-b862-f0617adffbb6,?,devtools,?,api | authentication | dashboard | database | monitoring,5
dbf8bf61-5599-467c-b5ad-fc1b6e3e4f83,?,devtools,?,api | authentication | dashboard | database | monitoring,5
5c2c7466-5d9e-4407-ae8f-1df9d3b589a4,?,devtools,?,api | authentication | dashboard | database | monitoring,5
557a4aa2-7e4e-4eb6-8970-59813355bf0f,?,devtools,?,api | authentication | dashboard | database | monitoring,5
b416b597-7785-44d4-b385-3474f465f588,?,infra,?,api | authentication | database | monitoring | security,5
ac384256-9843-484a-b8af-07a7c2e700e5,?,infra,?,api | authentication | database | monitoring | security,5
1fb0e709-9257-4ae0-813c-6cb58db2e67f,?,infra,?,api | authentication | database | monitoring | security,5
c81d179b-e9bd-4621-9ca6-4549ad54a4c5,?,infra,?,api | authentication | database | monitoring | security,5
8bbadd79-cc3b-4b86-8e03-cfcf42ba8020,?,infra,?,api | authentication | database | monitoring | security,5
bd4104e7-b7a8-46ff-a812-ab83ea81e18f,?,infra,?,api | authentication | database | monitoring | security,5
df8ee065-d3df-42ba-965a-36aa4447dad0,?,infra,?,api | authentication | database | monitoring | security,5
5aa9e65e-074b-4408-807c-0a61a3933178,?,infra,?,api | authentication | database | monitoring | security,5
a81be96a-951a-4afd-95c3-5cf9ef8bd6a4,?,devtools,?,api | authentication | dashboard | database | monitoring,5
dadadc33-e64c-4c6e-a47b-4cafc13052ad,?,devtools,?,api | authentication | dashboard | database | monitoring,5
cb23cdff-eb11-4032-b28c-bdeb2ba30206,?,infra,?,api | authentication | database | monitoring | security,5
d16e5b60-facb-48d4-a756-1eb320e77b48,?,market,?,api | authentication | dashboard | database | portfolio,5
47f63152-0995-4ec3-b05a-aa6fa827cbd7,?,infra,?,api | authentication | database | monitoring | security,5
60a726f2-9209-404b-a0e5-dccb069e47e3,?,infra,?,api | authentication | database | monitoring | security,5
b1d14f32-5a17-4f6a-93a2-e6b71b9df4f9,?,infra,?,api | authentication | database | monitoring | security,5
66f63ebc-0cf0-41c6-87e0-ece2ac619d71,?,infra,?,api | authentication | database | monitoring | security,5
622c2502-572f-453f-93f4-13b966aa4d29,?,infra,?,api | authentication | database | monitoring | security,5
95727391-6ad0-4fd1-9802-046ed618ca5d,?,infra,?,api | authentication | database | monitoring | security,5
8d5ae8d2-1bbc-4f9f-b4d7-7ecc849614c9,?,market,?,api | authentication | dashboard | database | portfolio,5
dd8c7cb1-1fd7-45b2-9518-3d7bec60cf89,?,market,?,api | authentication | dashboard | database | portfolio,5
1c5521f5-b350-4cb0-b3a4-34736d9d383b,?,market,?,api | authentication | dashboard | database | portfolio,5
31c6fede-cbc0-44a0-8617-11c205aa0d84,?,market,?,api | authentication | dashboard | database | portfolio,5
b43d8d59-cf41-4e0d-9104-5d7aa1c7cc8b,?,market,?,api | authentication | dashboard | database | portfolio,5
183352d5-3ad0-46bc-830f-4609de0c8361,?,market,?,api | authentication | dashboard | database | portfolio,5
b3f6845c-1dcd-49dd-942a-d40a725a0c33,?,infra,?,api | authentication | database | monitoring | security,5
ebb70e0c-1063-4a75-a802-6388956cf2c9,?,infra,?,api | authentication | database | monitoring | security,5
b4aadd69-a0cd-4372-accb-0f10755d6931,?,infra,?,api | authentication | database | monitoring | security,5
5ed5ea2b-a0c7-49c6-88af-40910a9737b4,?,infra,?,api | authentication | database | monitoring | security,5
d948b9d2-9bdc-4bfc-9844-a1e41782328d,?,infra,?,api | authentication | database | monitoring | security,5
36187a90-6ff7-4f05-8b4f-a38f837a560f,?,infra,?,api | authentication | database | monitoring | security,5
6157c3ab-7857-4765-b145-e5fc04344d95,?,infra,?,api | authentication | database | monitoring | security,5
ea968b19-2da6-411f-b8be-2afe004e4eea,?,infra,?,api | authentication | database | monitoring | security,5
b562bbaa-659e-4974-8264-80065d382b01,?,devtools,?,api | authentication | dashboard | database | monitoring,5
