venture_id,repo_name,source
3639fa60-a2aa-4c02-85e6-bb1b8a2f3910,vibetunnel,capability_match
36b4103e-f7c1-4c87-a4fb-3c4d6d989890,LightRAG,capability_match
36b4103e-f7c1-4c87-a4fb-3c4d6d989890,mission-control,capability_match
36b4103e-f7c1-4c87-a4fb-3c4d6d989890,opensre,capability_match
36ee7c26-d6b6-47ff-a68c-105df6e12149,LightRAG,capability_match
36ee7c26-d6b6-47ff-a68c-105df6e12149,mission-control,capability_match
36ee7c26-d6b6-47ff-a68c-105df6e12149,opensre,capability_match
374e89eb-cbba-4476-ae24-9d60206b3dbe,LightRAG,capability_match
374e89eb-cbba-4476-ae24-9d60206b3dbe,mission-control,capability_match
374e89eb-cbba-4476-ae24-9d60206b3dbe,opensre,capability_match
37827f2a-b6dc-4218-a578-d96cb004b1f0,LightRAG,capability_match
37827f2a-b6dc-4218-a578-d96cb004b1f0,mission-control,capability_match
37827f2a-b6dc-4218-a578-d96cb004b1f0,opensre,capability_match
38f31487-8db1-447f-a399-b058408b194c,LightRAG,capability_match
38f31487-8db1-447f-a399-b058408b194c,mission-control,capability_match
38f31487-8db1-447f-a399-b058408b194c,opensre,capability_match
39596661-535e-4f2a-8dda-27d1a00d11c1,LightRAG,capability_match
39596661-535e-4f2a-8dda-27d1a00d11c1,mission-control,capability_match
39596661-535e-4f2a-8dda-27d1a00d11c1,opensre,capability_match
39a765a6-ab7e-4202-a7a0-2f46f2770030,LightRAG,capability_match
39a765a6-ab7e-4202-a7a0-2f46f2770030,mission-control,capability_match
39a765a6-ab7e-4202-a7a0-2f46f2770030,opensre,capability_match
39bb131f-998c-4345-9905-8aebe1e526b9,LightRAG,capability_match
39bb131f-998c-4345-9905-8aebe1e526b9,mission-control,capability_match
39bb131f-998c-4345-9905-8aebe1e526b9,opensre,capability_match
3a440860-6aed-44b2-8493-72da772496b6,LightRAG,capability_match
3a440860-6aed-44b2-8493-72da772496b6,mission-control,capability_match
3a440860-6aed-44b2-8493-72da772496b6,opensre,capability_match
3a4480a4-8bd4-4746-a444-4858dec05e59,LightRAG,capability_match
3a4480a4-8bd4-4746-a444-4858dec05e59,mission-control,capability_match
3a4480a4-8bd4-4746-a444-4858dec05e59,opensre,capability_match
3a5d86be-26e5-44f4-8ab2-e7c7725e98ba,LightRAG,capability_match
3a5d86be-26e5-44f4-8ab2-e7c7725e98ba,mission-control,capability_match
3a5d86be-26e5-44f4-8ab2-e7c7725e98ba,opensre,capability_match
3b1b67db-86a0-43f5-ab28-c3c8f2e30747,LightRAG,capability_match
3b1b67db-86a0-43f5-ab28-c3c8f2e30747,mission-control,capability_match
3b1b67db-86a0-43f5-ab28-c3c8f2e30747,opensre,capability_match
3b81aa14-8681-4f7e-97c5-779f95583946,LightRAG,capability_match
3b81aa14-8681-4f7e-97c5-779f95583946,mission-control,capability_match
3b81aa14-8681-4f7e-97c5-779f95583946,opensre,capability_match
3c4a6a4e-aacd-4c85-b842-c01c18d67eed,LightRAG,capability_match
3c4a6a4e-aacd-4c85-b842-c01c18d67eed,mission-control,capability_match
3c4a6a4e-aacd-4c85-b842-c01c18d67eed,opensre,capability_match
3ca65cde-afba-402a-a609-514162c04b49,LightRAG,capability_match
3ca65cde-afba-402a-a609-514162c04b49,mission-control,capability_match
3ca65cde-afba-402a-a609-514162c04b49,opensre,capability_match
3d54893a-074f-4fbe-834c-e5290d6a81dd,LightRAG,capability_match
3d54893a-074f-4fbe-834c-e5290d6a81dd,mission-control,capability_match
3d54893a-074f-4fbe-834c-e5290d6a81dd,opensre,capability_match
3d9e26bd-f37c-4d22-a32c-e6fbc723b813,LightRAG,capability_match
3d9e26bd-f37c-4d22-a32c-e6fbc723b813,mission-control,capability_match
3d9e26bd-f37c-4d22-a32c-e6fbc723b813,opensre,capability_match
3dd10317-9390-4ece-be1d-7727c9a3c77d,LightRAG,capability_match
3dd10317-9390-4ece-be1d-7727c9a3c77d,mission-control,capability_match
3dd10317-9390-4ece-be1d-7727c9a3c77d,opensre,capability_match
3e9a6484-ddf8-4282-996b-b6e458e9b39c,LightRAG,capability_match
3e9a6484-ddf8-4282-996b-b6e458e9b39c,mission-control,capability_match
3e9a6484-ddf8-4282-996b-b6e458e9b39c,opensre,capability_match
3f137e95-1a79-4be9-9f29-255b45ba89fc,LightRAG,capability_match
3f137e95-1a79-4be9-9f29-255b45ba89fc,mission-control,capability_match
3f137e95-1a79-4be9-9f29-255b45ba89fc,opensre,capability_match
3fa42e76-1929-4fc0-bc7c-1cff095ca744,LightRAG,capability_match
3fa42e76-1929-4fc0-bc7c-1cff095ca744,mission-control,capability_match
3fa42e76-1929-4fc0-bc7c-1cff095ca744,opensre,capability_match
423e48d7-b18c-433c-976f-6891707eb8db,LightRAG,capability_match
423e48d7-b18c-433c-976f-6891707eb8db,mission-control,capability_match
423e48d7-b18c-433c-976f-6891707eb8db,opensre,capability_match
4285eea8-23f3-45c8-8a66-f9fb65d29550,LightRAG,capability_match
4285eea8-23f3-45c8-8a66-f9fb65d29550,mission-control,capability_match
4285eea8-23f3-45c8-8a66-f9fb65d29550,opensre,capability_match
42958522-0037-4ce0-a015-4a45bd3df1b6,LightRAG,capability_match
42958522-0037-4ce0-a015-4a45bd3df1b6,mission-control,capability_match
42958522-0037-4ce0-a015-4a45bd3df1b6,opensre,capability_match
42bdbd59-4767-49d3-8fa8-ee850440658a,LightRAG,capability_match
42bdbd59-4767-49d3-8fa8-ee850440658a,mission-control,capability_match
42bdbd59-4767-49d3-8fa8-ee850440658a,opensre,capability_match
4322cdc5-bd82-4466-93bd-a996edf3ba12,opensre,capability_match
4322cdc5-bd82-4466-93bd-a996edf3ba12,vibe-kanban,capability_match
4322cdc5-bd82-4466-93bd-a996edf3ba12,vibetunnel,capability_match
43887ca4-c9b2-43a6-b09c-be78c08f3bae,opensre,capability_match
43887ca4-c9b2-43a6-b09c-be78c08f3bae,vibe-kanban,capability_match
43887ca4-c9b2-43a6-b09c-be78c08f3bae,vibetunnel,capability_match
441ec840-4799-4986-b515-9b687e0ea01a,LightRAG,capability_match
441ec840-4799-4986-b515-9b687e0ea01a,mission-control,capability_match
441ec840-4799-4986-b515-9b687e0ea01a,opensre,capability_match
44eacc62-7877-48ea-8ef6-80ebc1b0e846,LightRAG,capability_match
44eacc62-7877-48ea-8ef6-80ebc1b0e846,mission-control,capability_match
44eacc62-7877-48ea-8ef6-80ebc1b0e846,opensre,capability_match
4533c051-374d-48ef-a99b-2717cc12f6da,LightRAG,capability_match
4533c051-374d-48ef-a99b-2717cc12f6da,mission-control,capability_match
4533c051-374d-48ef-a99b-2717cc12f6da,opensre,capability_match
45b36031-545d-4ab0-acac-3aa3db786bcb,LightRAG,capability_match
45b36031-545d-4ab0-acac-3aa3db786bcb,mission-control,capability_match
45b36031-545d-4ab0-acac-3aa3db786bcb,opensre,capability_match
462dc7ad-c2e9-4d02-a180-c1e675dc609a,LightRAG,capability_match
462dc7ad-c2e9-4d02-a180-c1e675dc609a,mission-control,capability_match
462dc7ad-c2e9-4d02-a180-c1e675dc609a,opensre,capability_match
46361eff-dc42-4c53-bb98-9c307b472ff2,LightRAG,capability_match
46361eff-dc42-4c53-bb98-9c307b472ff2,mission-control,capability_match
46361eff-dc42-4c53-bb98-9c307b472ff2,opensre,capability_match
465f5a33-6a8b-4bf2-847b-4a465c95e144,LightRAG,capability_match
465f5a33-6a8b-4bf2-847b-4a465c95e144,mission-control,capability_match
465f5a33-6a8b-4bf2-847b-4a465c95e144,opensre,capability_match
46887285-5cb6-44c2-a347-9f941465932c,LightRAG,capability_match
46887285-5cb6-44c2-a347-9f941465932c,mission-control,capability_match
46887285-5cb6-44c2-a347-9f941465932c,opensre,capability_match
47f63152-0995-4ec3-b05a-aa6fa827cbd7,LightRAG,capability_match
47f63152-0995-4ec3-b05a-aa6fa827cbd7,mission-control,capability_match
47f63152-0995-4ec3-b05a-aa6fa827cbd7,opensre,capability_match
48078344-8da1-4ee7-8dba-049b8b3e0ec6,LightRAG,capability_match
48078344-8da1-4ee7-8dba-049b8b3e0ec6,mission-control,capability_match
48078344-8da1-4ee7-8dba-049b8b3e0ec6,opensre,capability_match
484527cc-44f6-43f6-af66-a5d5744c370d,LightRAG,capability_match
484527cc-44f6-43f6-af66-a5d5744c370d,mission-control,capability_match
484527cc-44f6-43f6-af66-a5d5744c370d,opensre,capability_match
484ac493-c394-4ca1-aa18-e514a8844312,LightRAG,capability_match
484ac493-c394-4ca1-aa18-e514a8844312,mission-control,capability_match
484ac493-c394-4ca1-aa18-e514a8844312,opensre,capability_match
4872fb01-ff96-431c-9b25-c2a66ad5b763,LightRAG,capability_match
4872fb01-ff96-431c-9b25-c2a66ad5b763,mission-control,capability_match
4872fb01-ff96-431c-9b25-c2a66ad5b763,opensre,capability_match
48f21b48-6f8e-4e07-9469-3d7dc790c5a4,LightRAG,capability_match
48f21b48-6f8e-4e07-9469-3d7dc790c5a4,mission-control,capability_match
48f21b48-6f8e-4e07-9469-3d7dc790c5a4,opensre,capability_match
49526c95-3d5f-4702-9c1b-eafe7fa02750,LightRAG,capability_match
49526c95-3d5f-4702-9c1b-eafe7fa02750,mission-control,capability_match
49526c95-3d5f-4702-9c1b-eafe7fa02750,opensre,capability_match
4a1ed3f5-3513-4d52-8bf2-18010dc65aa3,LightRAG,capability_match
4a1ed3f5-3513-4d52-8bf2-18010dc65aa3,mission-control,capability_match
4a1ed3f5-3513-4d52-8bf2-18010dc65aa3,opensre,capability_match
4a98aa80-6818-454f-9467-fda52e8ed59f,opensre,capability_match
4a98aa80-6818-454f-9467-fda52e8ed59f,vibe-kanban,capability_match
4a98aa80-6818-454f-9467-fda52e8ed59f,vibetunnel,capability_match
4b899fec-ce6a-4ada-b6be-d491c765c111,LightRAG,capability_match
4b899fec-ce6a-4ada-b6be-d491c765c111,mission-control,capability_match
4b899fec-ce6a-4ada-b6be-d491c765c111,opensre,capability_match
4cbc4879-fd8f-49cd-8e56-23650b8685c6,LightRAG,capability_match
4cbc4879-fd8f-49cd-8e56-23650b8685c6,mission-control,capability_match
4cbc4879-fd8f-49cd-8e56-23650b8685c6,opensre,capability_match
4d4db78a-818f-4ad3-81fb-cb4b4a1f9fbe,LightRAG,capability_match
4d4db78a-818f-4ad3-81fb-cb4b4a1f9fbe,mission-control,capability_match
4d4db78a-818f-4ad3-81fb-cb4b4a1f9fbe,opensre,capability_match
4dca4506-63b7-47fe-aaed-02f187174e0c,LightRAG,capability_match
4dca4506-63b7-47fe-aaed-02f187174e0c,mission-control,capability_match
4dca4506-63b7-47fe-aaed-02f187174e0c,opensre,capability_match
4e15bedf-ea71-46db-85b6-db02f9a878cd,LightRAG,capability_match
4e15bedf-ea71-46db-85b6-db02f9a878cd,mission-control,capability_match
4e15bedf-ea71-46db-85b6-db02f9a878cd,opensre,capability_match
4e56b7b1-d067-4439-8832-f9557dc9f55e,LightRAG,capability_match
4e56b7b1-d067-4439-8832-f9557dc9f55e,con-001-ace-construction,capability_match
4e56b7b1-d067-4439-8832-f9557dc9f55e,mission-control,capability_match
4eb03215-ebec-4529-b315-9bd4094687b8,LightRAG,capability_match
4eb03215-ebec-4529-b315-9bd4094687b8,mission-control,capability_match
4eb03215-ebec-4529-b315-9bd4094687b8,opensre,capability_match
4f023153-7cc2-4fd6-a3cd-f26cd8027276,LightRAG,capability_match
4f023153-7cc2-4fd6-a3cd-f26cd8027276,mission-control,capability_match
4f023153-7cc2-4fd6-a3cd-f26cd8027276,opensre,capability_match
4f3bc116-b77f-4b3a-a9f6-a3327a21762d,LightRAG,capability_match
4f3bc116-b77f-4b3a-a9f6-a3327a21762d,mission-control,capability_match
4f3bc116-b77f-4b3a-a9f6-a3327a21762d,opensre,capability_match
4f726b51-54a4-472d-9f27-78ae5868efb5,LightRAG,capability_match
4f726b51-54a4-472d-9f27-78ae5868efb5,mission-control,capability_match
4f726b51-54a4-472d-9f27-78ae5868efb5,opensre,capability_match
4f9fc8f1-343e-4350-b721-507bd19da93c,LightRAG,capability_match
4f9fc8f1-343e-4350-b721-507bd19da93c,mission-control,capability_match
4f9fc8f1-343e-4350-b721-507bd19da93c,opensre,capability_match
507946b2-75db-480d-a46c-011213b4797f,LightRAG,capability_match
507946b2-75db-480d-a46c-011213b4797f,mission-control,capability_match
507946b2-75db-480d-a46c-011213b4797f,opensre,capability_match
50fdd75b-08e3-4b25-adb5-3252b0218edc,LightRAG,capability_match
50fdd75b-08e3-4b25-adb5-3252b0218edc,mission-control,capability_match
50fdd75b-08e3-4b25-adb5-3252b0218edc,opensre,capability_match
51b7c13a-d958-4d87-91c1-e4a5a49a789a,LightRAG,capability_match
51b7c13a-d958-4d87-91c1-e4a5a49a789a,mission-control,capability_match
51b7c13a-d958-4d87-91c1-e4a5a49a789a,opensre,capability_match
51b7ebf7-d058-49ec-8833-8021a05b7a09,LightRAG,capability_match
51b7ebf7-d058-49ec-8833-8021a05b7a09,mission-control,capability_match
51b7ebf7-d058-49ec-8833-8021a05b7a09,opensre,capability_match
51c2c031-02b0-4148-b832-770c16239b68,LightRAG,capability_match
51c2c031-02b0-4148-b832-770c16239b68,mission-control,capability_match
51c2c031-02b0-4148-b832-770c16239b68,opensre,capability_match
51d69a32-a9fe-47b8-b3c7-88780372918b,LightRAG,capability_match
51d69a32-a9fe-47b8-b3c7-88780372918b,mission-control,capability_match
51d69a32-a9fe-47b8-b3c7-88780372918b,opensre,capability_match
53092cce-000a-4f02-acbd-c38c3e47fe4b,LightRAG,capability_match
53092cce-000a-4f02-acbd-c38c3e47fe4b,mission-control,capability_match
53092cce-000a-4f02-acbd-c38c3e47fe4b,opensre,capability_match
53d29854-db4f-4077-9bc4-a425e90dd022,LightRAG,capability_match
53d29854-db4f-4077-9bc4-a425e90dd022,mission-control,capability_match
53d29854-db4f-4077-9bc4-a425e90dd022,opensre,capability_match
54310d28-55be-453f-ba14-c1fa7123c0fc,LightRAG,capability_match
54310d28-55be-453f-ba14-c1fa7123c0fc,mission-control,capability_match
54310d28-55be-453f-ba14-c1fa7123c0fc,opensre,capability_match
5469f98f-1926-4d43-9e44-d1e348e08b64,LightRAG,capability_match
5469f98f-1926-4d43-9e44-d1e348e08b64,mission-control,capability_match
5469f98f-1926-4d43-9e44-d1e348e08b64,opensre,capability_match
54e48239-6fe9-4a4c-8559-d10072f4673a,LightRAG,capability_match
54e48239-6fe9-4a4c-8559-d10072f4673a,mission-control,capability_match
54e48239-6fe9-4a4c-8559-d10072f4673a,opensre,capability_match
554e22d2-a833-48b3-b9db-a02721589a59,LightRAG,capability_match
554e22d2-a833-48b3-b9db-a02721589a59,mission-control,capability_match
554e22d2-a833-48b3-b9db-a02721589a59,opensre,capability_match
557a4aa2-7e4e-4eb6-8970-59813355bf0f,LightRAG,capability_match
557a4aa2-7e4e-4eb6-8970-59813355bf0f,mission-control,capability_match
557a4aa2-7e4e-4eb6-8970-59813355bf0f,opensre,capability_match
55af196a-fcc9-45c2-9890-e711c18cb9e4,LightRAG,capability_match
55af196a-fcc9-45c2-9890-e711c18cb9e4,mission-control,capability_match
55af196a-fcc9-45c2-9890-e711c18cb9e4,opensre,capability_match
55c975e3-18d8-4af6-be4c-dc5be06d881d,LightRAG,capability_match
55c975e3-18d8-4af6-be4c-dc5be06d881d,mission-control,capability_match
55c975e3-18d8-4af6-be4c-dc5be06d881d,opensre,capability_match
563d83e2-b55d-4660-8124-578d94f48393,LightRAG,capability_match
563d83e2-b55d-4660-8124-578d94f48393,mission-control,capability_match
563d83e2-b55d-4660-8124-578d94f48393,opensre,capability_match
5706db7e-a0aa-4216-8a72-6e423d201490,LightRAG,capability_match
5706db7e-a0aa-4216-8a72-6e423d201490,mission-control,capability_match
5706db7e-a0aa-4216-8a72-6e423d201490,opensre,capability_match
5723b162-0c6f-4c98-a728-a2fdbbaed952,LightRAG,capability_match
5723b162-0c6f-4c98-a728-a2fdbbaed952,mission-control,capability_match
5723b162-0c6f-4c98-a728-a2fdbbaed952,opensre,capability_match
57714f4e-8b35-4ba2-acd6-be638b5651bc,LightRAG,capability_match
57714f4e-8b35-4ba2-acd6-be638b5651bc,mission-control,capability_match
57714f4e-8b35-4ba2-acd6-be638b5651bc,opensre,capability_match
57f222b2-4bd7-47fe-a6b9-4ca9fb85f397,LightRAG,capability_match
57f222b2-4bd7-47fe-a6b9-4ca9fb85f397,mission-control,capability_match
57f222b2-4bd7-47fe-a6b9-4ca9fb85f397,opensre,capability_match
59028581-6f24-4c4c-88f1-2e9efaf6b737,LightRAG,capability_match
59028581-6f24-4c4c-88f1-2e9efaf6b737,mission-control,capability_match
59028581-6f24-4c4c-88f1-2e9efaf6b737,opensre,capability_match
592cbb78-a528-4de6-82bd-cf1ddbefe51b,LightRAG,capability_match
592cbb78-a528-4de6-82bd-cf1ddbefe51b,mission-control,capability_match
592cbb78-a528-4de6-82bd-cf1ddbefe51b,opensre,capability_match
5939b384-7df2-4b99-9ed4-c45ddb73d28b,LightRAG,capability_match
5939b384-7df2-4b99-9ed4-c45ddb73d28b,mission-control,capability_match
5939b384-7df2-4b99-9ed4-c45ddb73d28b,opensre,capability_match
59e5eaf3-ebcb-4166-b3f7-ad1535df269d,LightRAG,capability_match
59e5eaf3-ebcb-4166-b3f7-ad1535df269d,mission-control,capability_match
59e5eaf3-ebcb-4166-b3f7-ad1535df269d,opensre,capability_match
5a37a3c2-1d1d-47ef-b37a-33ab4e203cf0,LightRAG,capability_match
5a37a3c2-1d1d-47ef-b37a-33ab4e203cf0,mission-control,capability_match
5a37a3c2-1d1d-47ef-b37a-33ab4e203cf0,opensre,capability_match
5aa9e65e-074b-4408-807c-0a61a3933178,LightRAG,capability_match
5aa9e65e-074b-4408-807c-0a61a3933178,mission-control,capability_match
5aa9e65e-074b-4408-807c-0a61a3933178,opensre,capability_match
5c08d1ff-20c0-4a01-87cb-956b582323f6,LightRAG,capability_match
5c08d1ff-20c0-4a01-87cb-956b582323f6,mission-control,capability_match
5c08d1ff-20c0-4a01-87cb-956b582323f6,opensre,capability_match
5c2c7466-5d9e-4407-ae8f-1df9d3b589a4,LightRAG,capability_match
5c2c7466-5d9e-4407-ae8f-1df9d3b589a4,mission-control,capability_match
5c2c7466-5d9e-4407-ae8f-1df9d3b589a4,opensre,capability_match
5cef7ad7-0af4-4caf-a5b3-437d60d84100,LightRAG,capability_match
5cef7ad7-0af4-4caf-a5b3-437d60d84100,mission-control,capability_match
5cef7ad7-0af4-4caf-a5b3-437d60d84100,opensre,capability_match
5d0712c4-19f4-4fb0-9fd5-456d688e791b,LightRAG,capability_match
5d0712c4-19f4-4fb0-9fd5-456d688e791b,mission-control,capability_match
5d0712c4-19f4-4fb0-9fd5-456d688e791b,opensre,capability_match
5d1dba3e-c471-4576-8a95-3046773736d3,LightRAG,capability_match
5d1dba3e-c471-4576-8a95-3046773736d3,mission-control,capability_match
5d1dba3e-c471-4576-8a95-3046773736d3,opensre,capability_match
5d2219fc-e6a0-4313-a159-2614709a6ca4,LightRAG,capability_match
5d2219fc-e6a0-4313-a159-2614709a6ca4,mission-control,capability_match
5d2219fc-e6a0-4313-a159-2614709a6ca4,opensre,capability_match
5db8782d-eae9-4d82-a273-695467be0159,LightRAG,capability_match
5db8782d-eae9-4d82-a273-695467be0159,mission-control,capability_match
5db8782d-eae9-4d82-a273-695467be0159,opensre,capability_match
5dd46624-6e8a-467e-9e4b-b23248929ede,LightRAG,capability_match
5dd46624-6e8a-467e-9e4b-b23248929ede,mission-control,capability_match
5dd46624-6e8a-467e-9e4b-b23248929ede,opensre,capability_match
5dd71714-9d13-4391-bc0f-e3a5be51968b,LightRAG,capability_match
5dd71714-9d13-4391-bc0f-e3a5be51968b,mission-control,capability_match
5dd71714-9d13-4391-bc0f-e3a5be51968b,opensre,capability_match
5e14ba4a-4152-4f8b-b782-1e9cc56299d4,LightRAG,capability_match
5e14ba4a-4152-4f8b-b782-1e9cc56299d4,mission-control,capability_match
5e14ba4a-4152-4f8b-b782-1e9cc56299d4,opensre,capability_match
5e3fc237-1b40-4f1a-81f7-b66908c2d4fa,LightRAG,capability_match
5e3fc237-1b40-4f1a-81f7-b66908c2d4fa,mission-control,capability_match
5e3fc237-1b40-4f1a-81f7-b66908c2d4fa,opensre,capability_match
5e6d3547-fc5a-4511-b7dc-ea829aff7b17,LightRAG,capability_match
5e6d3547-fc5a-4511-b7dc-ea829aff7b17,mission-control,capability_match
5e6d3547-fc5a-4511-b7dc-ea829aff7b17,opensre,capability_match
5ed5ea2b-a0c7-49c6-88af-40910a9737b4,LightRAG,capability_match
5ed5ea2b-a0c7-49c6-88af-40910a9737b4,mission-control,capability_match
5ed5ea2b-a0c7-49c6-88af-40910a9737b4,opensre,capability_match
5edf415f-1051-4f10-bb16-670e3dc28dd5,LightRAG,capability_match
5edf415f-1051-4f10-bb16-670e3dc28dd5,mission-control,capability_match
5edf415f-1051-4f10-bb16-670e3dc28dd5,opensre,capability_match
5f4b6855-0f89-4ea3-9c09-d10c6e1b4306,LightRAG,capability_match
5f4b6855-0f89-4ea3-9c09-d10c6e1b4306,mission-control,capability_match
5f4b6855-0f89-4ea3-9c09-d10c6e1b4306,opensre,capability_match
5f76f4f1-6910-4407-bdb8-a04b51507952,LightRAG,capability_match
5f76f4f1-6910-4407-bdb8-a04b51507952,mission-control,capability_match
5f76f4f1-6910-4407-bdb8-a04b51507952,opensre,capability_match
60598b62-cd1d-4be5-8021-3cb3bf7ff370,LightRAG,capability_match
60598b62-cd1d-4be5-8021-3cb3bf7ff370,mission-control,capability_match
60598b62-cd1d-4be5-8021-3cb3bf7ff370,opensre,capability_match
607c9d4b-724a-4ebb-960a-b78ed76de826,LightRAG,capability_match
607c9d4b-724a-4ebb-960a-b78ed76de826,mission-control,capability_match
607c9d4b-724a-4ebb-960a-b78ed76de826,opensre,capability_match
60a726f2-9209-404b-a0e5-dccb069e47e3,LightRAG,capability_match
60a726f2-9209-404b-a0e5-dccb069e47e3,mission-control,capability_match
60a726f2-9209-404b-a0e5-dccb069e47e3,opensre,capability_match
60c4c576-e373-4bf6-95c4-17934c1ec1d9,LightRAG,capability_match
60c4c576-e373-4bf6-95c4-17934c1ec1d9,mission-control,capability_match
60c4c576-e373-4bf6-95c4-17934c1ec1d9,opensre,capability_match
60c66a64-9fd3-4e83-9cec-25ebf8435b7c,LightRAG,capability_match
60c66a64-9fd3-4e83-9cec-25ebf8435b7c,mission-control,capability_match
60c66a64-9fd3-4e83-9cec-25ebf8435b7c,opensre,capability_match
6157c3ab-7857-4765-b145-e5fc04344d95,LightRAG,capability_match
6157c3ab-7857-4765-b145-e5fc04344d95,mission-control,capability_match
6157c3ab-7857-4765-b145-e5fc04344d95,opensre,capability_match
616c179b-5df3-42f5-b7c8-49ae5b70d9ee,LightRAG,capability_match
616c179b-5df3-42f5-b7c8-49ae5b70d9ee,mission-control,capability_match
616c179b-5df3-42f5-b7c8-49ae5b70d9ee,opensre,capability_match
61f08d5a-e28a-4569-a632-21becabb0eb5,LightRAG,capability_match
61f08d5a-e28a-4569-a632-21becabb0eb5,mission-control,capability_match
61f08d5a-e28a-4569-a632-21becabb0eb5,opensre,capability_match
6228a196-53c1-4798-a226-a9a98bc987e7,LightRAG,capability_match
6228a196-53c1-4798-a226-a9a98bc987e7,mission-control,capability_match
6228a196-53c1-4798-a226-a9a98bc987e7,opensre,capability_match
622c2502-572f-453f-93f4-13b966aa4d29,LightRAG,capability_match
622c2502-572f-453f-93f4-13b966aa4d29,mission-control,capability_match
622c2502-572f-453f-93f4-13b966aa4d29,opensre,capability_match
62adf78e-c391-4e8d-a0c5-c45f73b4fa06,LightRAG,capability_match
62adf78e-c391-4e8d-a0c5-c45f73b4fa06,mission-control,capability_match
62adf78e-c391-4e8d-a0c5-c45f73b4fa06,opensre,capability_match
6364ddf9-5003-46c7-b3ee-06947120b0dc,LightRAG,capability_match
6364ddf9-5003-46c7-b3ee-06947120b0dc,mission-control,capability_match
6364ddf9-5003-46c7-b3ee-06947120b0dc,opensre,capability_match
63684a0a-d318-487e-aee9-eb70347fdc04,LightRAG,capability_match
63684a0a-d318-487e-aee9-eb70347fdc04,mission-control,capability_match
63684a0a-d318-487e-aee9-eb70347fdc04,opensre,capability_match
63805485-2e71-4db8-ad26-c08b6b4835e1,LightRAG,capability_match
63805485-2e71-4db8-ad26-c08b6b4835e1,mission-control,capability_match
63805485-2e71-4db8-ad26-c08b6b4835e1,opensre,capability_match
645f19c8-cbab-48ac-8d92-08ee7d424015,LightRAG,capability_match
645f19c8-cbab-48ac-8d92-08ee7d424015,mission-control,capability_match
645f19c8-cbab-48ac-8d92-08ee7d424015,opensre,capability_match
64669816-60f5-4f5d-822c-d542a5398c33,LightRAG,capability_match
64669816-60f5-4f5d-822c-d542a5398c33,mission-control,capability_match
64669816-60f5-4f5d-822c-d542a5398c33,opensre,capability_match
649519c6-9a3d-4213-bf0e-06d17caecd6d,LightRAG,capability_match
649519c6-9a3d-4213-bf0e-06d17caecd6d,mission-control,capability_match
649519c6-9a3d-4213-bf0e-06d17caecd6d,opensre,capability_match
64ce1558-ee32-401f-b32d-282226c6334b,LightRAG,capability_match
64ce1558-ee32-401f-b32d-282226c6334b,mission-control,capability_match
64ce1558-ee32-401f-b32d-282226c6334b,opensre,capability_match
64df5998-36bb-4801-beb3-34088ab4bb3c,opensre,capability_match
64df5998-36bb-4801-beb3-34088ab4bb3c,vibe-kanban,capability_match
64df5998-36bb-4801-beb3-34088ab4bb3c,vibetunnel,capability_match
65bcab5b-f1b9-425c-963a-674db3c88f2e,LightRAG,capability_match
65bcab5b-f1b9-425c-963a-674db3c88f2e,mission-control,capability_match
65bcab5b-f1b9-425c-963a-674db3c88f2e,opensre,capability_match
66ac7cd0-7c20-441b-a8c3-de3431b0edea,LightRAG,capability_match
66ac7cd0-7c20-441b-a8c3-de3431b0edea,mission-control,capability_match
66ac7cd0-7c20-441b-a8c3-de3431b0edea,opensre,capability_match
66f336ca-ac2d-4566-b711-7d8ee8d2e0df,LightRAG,capability_match
66f336ca-ac2d-4566-b711-7d8ee8d2e0df,mission-control,capability_match
66f336ca-ac2d-4566-b711-7d8ee8d2e0df,opensre,capability_match
66f63ebc-0cf0-41c6-87e0-ece2ac619d71,LightRAG,capability_match
66f63ebc-0cf0-41c6-87e0-ece2ac619d71,mission-control,capability_match
66f63ebc-0cf0-41c6-87e0-ece2ac619d71,opensre,capability_match
6864b44d-111b-4f8f-9d86-70c7576ba018,LightRAG,capability_match
6864b44d-111b-4f8f-9d86-70c7576ba018,mission-control,capability_match
6864b44d-111b-4f8f-9d86-70c7576ba018,opensre,capability_match
68ec8784-6ac5-4852-ae40-3b82fd4d010e,LightRAG,capability_match
68ec8784-6ac5-4852-ae40-3b82fd4d010e,mission-control,capability_match
68ec8784-6ac5-4852-ae40-3b82fd4d010e,opensre,capability_match
691a2d51-26a0-40db-b14e-e62995a73f5e,LightRAG,capability_match
691a2d51-26a0-40db-b14e-e62995a73f5e,mission-control,capability_match
691a2d51-26a0-40db-b14e-e62995a73f5e,opensre,capability_match
69639ed0-9841-4162-9ace-487b616a5091,LightRAG,capability_match
69639ed0-9841-4162-9ace-487b616a5091,mission-control,capability_match
69639ed0-9841-4162-9ace-487b616a5091,opensre,capability_match
69a09970-4f23-4629-898f-68945a6c432b,LightRAG,capability_match
69a09970-4f23-4629-898f-68945a6c432b,mission-control,capability_match
69a09970-4f23-4629-898f-68945a6c432b,opensre,capability_match
69a86ec5-7a1f-42b1-ae57-b976b548af46,LightRAG,capability_match
69a86ec5-7a1f-42b1-ae57-b976b548af46,mission-control,capability_match
69a86ec5-7a1f-42b1-ae57-b976b548af46,opensre,capability_match
69cafbde-7fc1-4870-b3e6-3e5d4149db1c,LightRAG,capability_match
