venture_id,capability
7ddb1d25-8677-41dd-af5c-2e3081519676,dashboard
7ddb1d25-8677-41dd-af5c-2e3081519676,database
7ddb1d25-8677-41dd-af5c-2e3081519676,monitoring
aae4bb91-f8c0-4971-9733-f3bf13827125,api
aae4bb91-f8c0-4971-9733-f3bf13827125,authentication
aae4bb91-f8c0-4971-9733-f3bf13827125,dashboard
aae4bb91-f8c0-4971-9733-f3bf13827125,database
aae4bb91-f8c0-4971-9733-f3bf13827125,monitoring
54310d28-55be-453f-ba14-c1fa7123c0fc,api
54310d28-55be-453f-ba14-c1fa7123c0fc,authentication
54310d28-55be-453f-ba14-c1fa7123c0fc,dashboard
54310d28-55be-453f-ba14-c1fa7123c0fc,database
54310d28-55be-453f-ba14-c1fa7123c0fc,monitoring
27843a05-3600-4e58-b7e7-a3fa98833782,api
27843a05-3600-4e58-b7e7-a3fa98833782,authentication
27843a05-3600-4e58-b7e7-a3fa98833782,dashboard
27843a05-3600-4e58-b7e7-a3fa98833782,database
27843a05-3600-4e58-b7e7-a3fa98833782,monitoring
fbcf2c5c-e26a-4eec-bb6d-f08c69775135,api
fbcf2c5c-e26a-4eec-bb6d-f08c69775135,authentication
fbcf2c5c-e26a-4eec-bb6d-f08c69775135,dashboard
fbcf2c5c-e26a-4eec-bb6d-f08c69775135,database
fbcf2c5c-e26a-4eec-bb6d-f08c69775135,monitoring
42bdbd59-4767-49d3-8fa8-ee850440658a,api
42bdbd59-4767-49d3-8fa8-ee850440658a,authentication
42bdbd59-4767-49d3-8fa8-ee850440658a,dashboard
42bdbd59-4767-49d3-8fa8-ee850440658a,database
42bdbd59-4767-49d3-8fa8-ee850440658a,monitoring
2afc29cb-4bb8-4f85-8a1d-d5e79f2124d5,api
2afc29cb-4bb8-4f85-8a1d-d5e79f2124d5,authentication
2afc29cb-4bb8-4f85-8a1d-d5e79f2124d5,dashboard
2afc29cb-4bb8-4f85-8a1d-d5e79f2124d5,database
2afc29cb-4bb8-4f85-8a1d-d5e79f2124d5,monitoring
318bd735-f2da-4275-b07f-1c48f67c84a4,api
318bd735-f2da-4275-b07f-1c48f67c84a4,authentication
318bd735-f2da-4275-b07f-1c48f67c84a4,dashboard
318bd735-f2da-4275-b07f-1c48f67c84a4,database
318bd735-f2da-4275-b07f-1c48f67c84a4,monitoring
2910ebdd-594e-436d-8775-fa972b17b13f,api
2910ebdd-594e-436d-8775-fa972b17b13f,authentication
2910ebdd-594e-436d-8775-fa972b17b13f,dashboard
2910ebdd-594e-436d-8775-fa972b17b13f,database
2910ebdd-594e-436d-8775-fa972b17b13f,monitoring
b1dfcf0b-77fe-4738-b2b3-46086996c73a,api
b1dfcf0b-77fe-4738-b2b3-46086996c73a,authentication
b1dfcf0b-77fe-4738-b2b3-46086996c73a,dashboard
b1dfcf0b-77fe-4738-b2b3-46086996c73a,database
b1dfcf0b-77fe-4738-b2b3-46086996c73a,monitoring
3fa42e76-1929-4fc0-bc7c-1cff095ca744,api
3fa42e76-1929-4fc0-bc7c-1cff095ca744,authentication
3fa42e76-1929-4fc0-bc7c-1cff095ca744,dashboard
3fa42e76-1929-4fc0-bc7c-1cff095ca744,database
3fa42e76-1929-4fc0-bc7c-1cff095ca744,monitoring
8da89383-4c18-4f89-b971-7be9634a59d4,api
8da89383-4c18-4f89-b971-7be9634a59d4,authentication
8da89383-4c18-4f89-b971-7be9634a59d4,dashboard
8da89383-4c18-4f89-b971-7be9634a59d4,database
8da89383-4c18-4f89-b971-7be9634a59d4,monitoring
bbc87e7b-3c1e-4943-8e72-baa206252462,api
bbc87e7b-3c1e-4943-8e72-baa206252462,authentication
bbc87e7b-3c1e-4943-8e72-baa206252462,dashboard
bbc87e7b-3c1e-4943-8e72-baa206252462,database
bbc87e7b-3c1e-4943-8e72-baa206252462,monitoring
e77dfaa6-4c0c-405a-80d7-900ee4315000,api
e77dfaa6-4c0c-405a-80d7-900ee4315000,authentication
e77dfaa6-4c0c-405a-80d7-900ee4315000,dashboard
e77dfaa6-4c0c-405a-80d7-900ee4315000,database
e77dfaa6-4c0c-405a-80d7-900ee4315000,monitoring
33c71527-b0d1-4e2b-b3f8-c0e556c5e0de,api
33c71527-b0d1-4e2b-b3f8-c0e556c5e0de,authentication
33c71527-b0d1-4e2b-b3f8-c0e556c5e0de,dashboard
33c71527-b0d1-4e2b-b3f8-c0e556c5e0de,database
33c71527-b0d1-4e2b-b3f8-c0e556c5e0de,monitoring
5dd71714-9d13-4391-bc0f-e3a5be51968b,api
5dd71714-9d13-4391-bc0f-e3a5be51968b,authentication
5dd71714-9d13-4391-bc0f-e3a5be51968b,dashboard
5dd71714-9d13-4391-bc0f-e3a5be51968b,database
5dd71714-9d13-4391-bc0f-e3a5be51968b,monitoring
e7db8a0f-4a0f-4c17-b2ba-1aa5a3f14cfd,api
e7db8a0f-4a0f-4c17-b2ba-1aa5a3f14cfd,authentication
e7db8a0f-4a0f-4c17-b2ba-1aa5a3f14cfd,dashboard
e7db8a0f-4a0f-4c17-b2ba-1aa5a3f14cfd,database
e7db8a0f-4a0f-4c17-b2ba-1aa5a3f14cfd,monitoring
c7e0bd76-25c3-4a34-814e-9cdce4ba6809,api
c7e0bd76-25c3-4a34-814e-9cdce4ba6809,authentication
c7e0bd76-25c3-4a34-814e-9cdce4ba6809,dashboard
c7e0bd76-25c3-4a34-814e-9cdce4ba6809,database
c7e0bd76-25c3-4a34-814e-9cdce4ba6809,monitoring
c28ad252-086b-4da9-ae2f-7a4421a005b3,api
c28ad252-086b-4da9-ae2f-7a4421a005b3,authentication
c28ad252-086b-4da9-ae2f-7a4421a005b3,dashboard
c28ad252-086b-4da9-ae2f-7a4421a005b3,database
c28ad252-086b-4da9-ae2f-7a4421a005b3,monitoring
59028581-6f24-4c4c-88f1-2e9efaf6b737,api
59028581-6f24-4c4c-88f1-2e9efaf6b737,authentication
59028581-6f24-4c4c-88f1-2e9efaf6b737,dashboard
59028581-6f24-4c4c-88f1-2e9efaf6b737,database
59028581-6f24-4c4c-88f1-2e9efaf6b737,monitoring
607c9d4b-724a-4ebb-960a-b78ed76de826,api
607c9d4b-724a-4ebb-960a-b78ed76de826,authentication
607c9d4b-724a-4ebb-960a-b78ed76de826,dashboard
607c9d4b-724a-4ebb-960a-b78ed76de826,database
607c9d4b-724a-4ebb-960a-b78ed76de826,monitoring
cf47fab6-7fc9-48dc-b9fc-45dd838454da,api
cf47fab6-7fc9-48dc-b9fc-45dd838454da,authentication
cf47fab6-7fc9-48dc-b9fc-45dd838454da,dashboard
cf47fab6-7fc9-48dc-b9fc-45dd838454da,database
cf47fab6-7fc9-48dc-b9fc-45dd838454da,monitoring
e515e6cd-a5a9-453d-80c6-fc11c9b7a602,api
e515e6cd-a5a9-453d-80c6-fc11c9b7a602,authentication
e515e6cd-a5a9-453d-80c6-fc11c9b7a602,dashboard
e515e6cd-a5a9-453d-80c6-fc11c9b7a602,database
e515e6cd-a5a9-453d-80c6-fc11c9b7a602,portfolio
e6ccb583-55bf-43c4-854b-6dfb0b196fca,api
e6ccb583-55bf-43c4-854b-6dfb0b196fca,authentication
e6ccb583-55bf-43c4-854b-6dfb0b196fca,dashboard
e6ccb583-55bf-43c4-854b-6dfb0b196fca,database
e6ccb583-55bf-43c4-854b-6dfb0b196fca,portfolio
7c528bb7-3515-479f-9928-de0dbdd423c2,api
7c528bb7-3515-479f-9928-de0dbdd423c2,authentication
7c528bb7-3515-479f-9928-de0dbdd423c2,dashboard
7c528bb7-3515-479f-9928-de0dbdd423c2,database
7c528bb7-3515-479f-9928-de0dbdd423c2,portfolio
7ebbb0c4-8720-45ad-948d-4e0e06dd34d6,api
7ebbb0c4-8720-45ad-948d-4e0e06dd34d6,authentication
7ebbb0c4-8720-45ad-948d-4e0e06dd34d6,database
7ebbb0c4-8720-45ad-948d-4e0e06dd34d6,monitoring
7ebbb0c4-8720-45ad-948d-4e0e06dd34d6,security
39596661-535e-4f2a-8dda-27d1a00d11c1,api
39596661-535e-4f2a-8dda-27d1a00d11c1,authentication
39596661-535e-4f2a-8dda-27d1a00d11c1,database
39596661-535e-4f2a-8dda-27d1a00d11c1,monitoring
39596661-535e-4f2a-8dda-27d1a00d11c1,security
efa5c705-5afa-45c0-a27c-94c4e1f966ba,api
efa5c705-5afa-45c0-a27c-94c4e1f966ba,authentication
efa5c705-5afa-45c0-a27c-94c4e1f966ba,database
efa5c705-5afa-45c0-a27c-94c4e1f966ba,monitoring
efa5c705-5afa-45c0-a27c-94c4e1f966ba,security
75a5ac21-7939-4c50-98e1-9e4cef26c5db,api
75a5ac21-7939-4c50-98e1-9e4cef26c5db,authentication
75a5ac21-7939-4c50-98e1-9e4cef26c5db,database
75a5ac21-7939-4c50-98e1-9e4cef26c5db,monitoring
75a5ac21-7939-4c50-98e1-9e4cef26c5db,security
fe66b03d-776e-4c47-9088-f2cca0c530da,api
fe66b03d-776e-4c47-9088-f2cca0c530da,authentication
fe66b03d-776e-4c47-9088-f2cca0c530da,database
fe66b03d-776e-4c47-9088-f2cca0c530da,monitoring
fe66b03d-776e-4c47-9088-f2cca0c530da,security
a5d1b865-4907-4660-b8f5-de7a837c1e13,api
a5d1b865-4907-4660-b8f5-de7a837c1e13,authentication
a5d1b865-4907-4660-b8f5-de7a837c1e13,database
a5d1b865-4907-4660-b8f5-de7a837c1e13,monitoring
a5d1b865-4907-4660-b8f5-de7a837c1e13,security
9f124150-2361-4a56-9b65-25bf157df311,api
9f124150-2361-4a56-9b65-25bf157df311,authentication
9f124150-2361-4a56-9b65-25bf157df311,database
9f124150-2361-4a56-9b65-25bf157df311,monitoring
9f124150-2361-4a56-9b65-25bf157df311,security
d4520ce3-e9b3-4d97-ab36-beebe074938a,api
d4520ce3-e9b3-4d97-ab36-beebe074938a,authentication
d4520ce3-e9b3-4d97-ab36-beebe074938a,database
d4520ce3-e9b3-4d97-ab36-beebe074938a,monitoring
d4520ce3-e9b3-4d97-ab36-beebe074938a,security
1a613d71-cdf4-44de-bc9f-91c0d8f9284c,api
1a613d71-cdf4-44de-bc9f-91c0d8f9284c,authentication
1a613d71-cdf4-44de-bc9f-91c0d8f9284c,database
1a613d71-cdf4-44de-bc9f-91c0d8f9284c,monitoring
1a613d71-cdf4-44de-bc9f-91c0d8f9284c,security
6d13bcce-e856-4085-b615-aa4b639ea9cb,api
6d13bcce-e856-4085-b615-aa4b639ea9cb,authentication
6d13bcce-e856-4085-b615-aa4b639ea9cb,database
6d13bcce-e856-4085-b615-aa4b639ea9cb,monitoring
6d13bcce-e856-4085-b615-aa4b639ea9cb,security
910045da-ac4a-4fa3-8041-15eec3658674,api
910045da-ac4a-4fa3-8041-15eec3658674,authentication
910045da-ac4a-4fa3-8041-15eec3658674,database
910045da-ac4a-4fa3-8041-15eec3658674,monitoring
910045da-ac4a-4fa3-8041-15eec3658674,security
9778724e-b6e5-44ec-8aa6-e21712907a75,api
9778724e-b6e5-44ec-8aa6-e21712907a75,authentication
9778724e-b6e5-44ec-8aa6-e21712907a75,dashboard
9778724e-b6e5-44ec-8aa6-e21712907a75,database
9778724e-b6e5-44ec-8aa6-e21712907a75,portfolio
ba7d6e14-d315-4a40-8147-df365b2ebecf,api
ba7d6e14-d315-4a40-8147-df365b2ebecf,authentication
ba7d6e14-d315-4a40-8147-df365b2ebecf,dashboard
ba7d6e14-d315-4a40-8147-df365b2ebecf,database
ba7d6e14-d315-4a40-8147-df365b2ebecf,portfolio
1f79d4d9-0ae0-4d61-9229-bf119ef3e3a9,api
1f79d4d9-0ae0-4d61-9229-bf119ef3e3a9,authentication
1f79d4d9-0ae0-4d61-9229-bf119ef3e3a9,dashboard
1f79d4d9-0ae0-4d61-9229-bf119ef3e3a9,database
1f79d4d9-0ae0-4d61-9229-bf119ef3e3a9,portfolio
8d079de0-f036-42a7-b886-62602bc23760,api
8d079de0-f036-42a7-b886-62602bc23760,authentication
8d079de0-f036-42a7-b886-62602bc23760,dashboard
8d079de0-f036-42a7-b886-62602bc23760,database
8d079de0-f036-42a7-b886-62602bc23760,portfolio
efe6aa1a-59e0-47a7-91da-710cb64d17a3,api
efe6aa1a-59e0-47a7-91da-710cb64d17a3,authentication
efe6aa1a-59e0-47a7-91da-710cb64d17a3,dashboard
efe6aa1a-59e0-47a7-91da-710cb64d17a3,database
efe6aa1a-59e0-47a7-91da-710cb64d17a3,portfolio
48f21b48-6f8e-4e07-9469-3d7dc790c5a4,api
48f21b48-6f8e-4e07-9469-3d7dc790c5a4,authentication
48f21b48-6f8e-4e07-9469-3d7dc790c5a4,dashboard
48f21b48-6f8e-4e07-9469-3d7dc790c5a4,database
48f21b48-6f8e-4e07-9469-3d7dc790c5a4,portfolio
ca869877-a5bd-4565-a4eb-ffc45ceffdd3,api
ca869877-a5bd-4565-a4eb-ffc45ceffdd3,authentication
ca869877-a5bd-4565-a4eb-ffc45ceffdd3,database
ca869877-a5bd-4565-a4eb-ffc45ceffdd3,monitoring
ca869877-a5bd-4565-a4eb-ffc45ceffdd3,security
592cbb78-a528-4de6-82bd-cf1ddbefe51b,api
592cbb78-a528-4de6-82bd-cf1ddbefe51b,authentication
592cbb78-a528-4de6-82bd-cf1ddbefe51b,database
592cbb78-a528-4de6-82bd-cf1ddbefe51b,monitoring
592cbb78-a528-4de6-82bd-cf1ddbefe51b,security
222e6e87-7845-44af-971e-3b43b8691ec9,api
222e6e87-7845-44af-971e-3b43b8691ec9,authentication
222e6e87-7845-44af-971e-3b43b8691ec9,database
222e6e87-7845-44af-971e-3b43b8691ec9,monitoring
222e6e87-7845-44af-971e-3b43b8691ec9,security
c1d528d4-8bfd-4660-9fb7-d835fe2daa36,api
c1d528d4-8bfd-4660-9fb7-d835fe2daa36,authentication
c1d528d4-8bfd-4660-9fb7-d835fe2daa36,database
c1d528d4-8bfd-4660-9fb7-d835fe2daa36,monitoring
c1d528d4-8bfd-4660-9fb7-d835fe2daa36,security
3e9a6484-ddf8-4282-996b-b6e458e9b39c,api
3e9a6484-ddf8-4282-996b-b6e458e9b39c,authentication
3e9a6484-ddf8-4282-996b-b6e458e9b39c,database
3e9a6484-ddf8-4282-996b-b6e458e9b39c,monitoring
3e9a6484-ddf8-4282-996b-b6e458e9b39c,security
63805485-2e71-4db8-ad26-c08b6b4835e1,api
63805485-2e71-4db8-ad26-c08b6b4835e1,authentication
63805485-2e71-4db8-ad26-c08b6b4835e1,database
63805485-2e71-4db8-ad26-c08b6b4835e1,monitoring
63805485-2e71-4db8-ad26-c08b6b4835e1,security
344b87d3-150c-422f-9fab-21632cf5f464,api
344b87d3-150c-422f-9fab-21632cf5f464,authentication
344b87d3-150c-422f-9fab-21632cf5f464,dashboard
344b87d3-150c-422f-9fab-21632cf5f464,database
344b87d3-150c-422f-9fab-21632cf5f464,portfolio
a7e6761c-cc73-46ca-b4d1-3b1ab1aa2bb6,api
a7e6761c-cc73-46ca-b4d1-3b1ab1aa2bb6,authentication
a7e6761c-cc73-46ca-b4d1-3b1ab1aa2bb6,dashboard
a7e6761c-cc73-46ca-b4d1-3b1ab1aa2bb6,database
a7e6761c-cc73-46ca-b4d1-3b1ab1aa2bb6,portfolio
87003939-3647-4fb8-b810-5576913b0fb5,api
87003939-3647-4fb8-b810-5576913b0fb5,authentication
87003939-3647-4fb8-b810-5576913b0fb5,dashboard
87003939-3647-4fb8-b810-5576913b0fb5,database
87003939-3647-4fb8-b810-5576913b0fb5,portfolio
e316145d-57ff-420a-93da-56a34b0921cd,api
e316145d-57ff-420a-93da-56a34b0921cd,authentication
e316145d-57ff-420a-93da-56a34b0921cd,database
e316145d-57ff-420a-93da-56a34b0921cd,monitoring
e316145d-57ff-420a-93da-56a34b0921cd,security
39bb131f-998c-4345-9905-8aebe1e526b9,api
39bb131f-998c-4345-9905-8aebe1e526b9,authentication
39bb131f-998c-4345-9905-8aebe1e526b9,database
39bb131f-998c-4345-9905-8aebe1e526b9,monitoring
39bb131f-998c-4345-9905-8aebe1e526b9,security
1fa228ed-bb8b-4a8f-b019-29f445e2983e,api
1fa228ed-bb8b-4a8f-b019-29f445e2983e,authentication
1fa228ed-bb8b-4a8f-b019-29f445e2983e,database
1fa228ed-bb8b-4a8f-b019-29f445e2983e,monitoring
1fa228ed-bb8b-4a8f-b019-29f445e2983e,security
1af98735-4007-4473-845b-83800d820bdd,api
1af98735-4007-4473-845b-83800d820bdd,authentication
1af98735-4007-4473-845b-83800d820bdd,database
1af98735-4007-4473-845b-83800d820bdd,monitoring
1af98735-4007-4473-845b-83800d820bdd,security
6228a196-53c1-4798-a226-a9a98bc987e7,api
6228a196-53c1-4798-a226-a9a98bc987e7,authentication
6228a196-53c1-4798-a226-a9a98bc987e7,database
6228a196-53c1-4798-a226-a9a98bc987e7,monitoring
6228a196-53c1-4798-a226-a9a98bc987e7,security
e2099922-c03e-463e-8b72-744a4fbf93db,api
e2099922-c03e-463e-8b72-744a4fbf93db,authentication
e2099922-c03e-463e-8b72-744a4fbf93db,database
e2099922-c03e-463e-8b72-744a4fbf93db,monitoring
e2099922-c03e-463e-8b72-744a4fbf93db,security
36ee7c26-d6b6-47ff-a68c-105df6e12149,api
36ee7c26-d6b6-47ff-a68c-105df6e12149,authentication
36ee7c26-d6b6-47ff-a68c-105df6e12149,database
36ee7c26-d6b6-47ff-a68c-105df6e12149,monitoring
36ee7c26-d6b6-47ff-a68c-105df6e12149,security
d93dd5eb-9f10-44aa-a99d-d4eb44a83acc,api
d93dd5eb-9f10-44aa-a99d-d4eb44a83acc,authentication
d93dd5eb-9f10-44aa-a99d-d4eb44a83acc,dashboard
d93dd5eb-9f10-44aa-a99d-d4eb44a83acc,database
d93dd5eb-9f10-44aa-a99d-d4eb44a83acc,monitoring
2c23bb1e-c24d-44fd-8acd-fe8b79856c0d,api
2c23bb1e-c24d-44fd-8acd-fe8b79856c0d,authentication
2c23bb1e-c24d-44fd-8acd-fe8b79856c0d,dashboard
2c23bb1e-c24d-44fd-8acd-fe8b79856c0d,database
2c23bb1e-c24d-44fd-8acd-fe8b79856c0d,workspace
8be57f27-71d3-48bc-b6d9-f5749a6b91a7,api
8be57f27-71d3-48bc-b6d9-f5749a6b91a7,authentication
8be57f27-71d3-48bc-b6d9-f5749a6b91a7,dashboard
8be57f27-71d3-48bc-b6d9-f5749a6b91a7,database
8be57f27-71d3-48bc-b6d9-f5749a6b91a7,workspace
1705ea92-cfb4-4491-9398-9eb0cb750c32,api
1705ea92-cfb4-4491-9398-9eb0cb750c32,authentication
1705ea92-cfb4-4491-9398-9eb0cb750c32,dashboard
1705ea92-cfb4-4491-9398-9eb0cb750c32,database
1705ea92-cfb4-4491-9398-9eb0cb750c32,workspace
7a6ea56f-3e04-4fc5-bf24-e12f4a4cee49,api
7a6ea56f-3e04-4fc5-bf24-e12f4a4cee49,authentication
7a6ea56f-3e04-4fc5-bf24-e12f4a4cee49,dashboard
7a6ea56f-3e04-4fc5-bf24-e12f4a4cee49,database
7a6ea56f-3e04-4fc5-bf24-e12f4a4cee49,workspace
18473bcf-98a9-48bb-93c9-1e22b475458a,api
18473bcf-98a9-48bb-93c9-1e22b475458a,authentication
18473bcf-98a9-48bb-93c9-1e22b475458a,dashboard
18473bcf-98a9-48bb-93c9-1e22b475458a,database
18473bcf-98a9-48bb-93c9-1e22b475458a,workspace
70623f59-4cac-43da-86d5-c73a378e3717,api
70623f59-4cac-43da-86d5-c73a378e3717,authentication
70623f59-4cac-43da-86d5-c73a378e3717,dashboard
70623f59-4cac-43da-86d5-c73a378e3717,database
70623f59-4cac-43da-86d5-c73a378e3717,workspace
34bef434-d5d2-4dab-b6f4-594fa069d2cc,api
34bef434-d5d2-4dab-b6f4-594fa069d2cc,authentication
34bef434-d5d2-4dab-b6f4-594fa069d2cc,dashboard
34bef434-d5d2-4dab-b6f4-594fa069d2cc,database
34bef434-d5d2-4dab-b6f4-594fa069d2cc,portfolio
dbfe774d-fa2a-4692-b246-68099c88b85c,api
dbfe774d-fa2a-4692-b246-68099c88b85c,authentication
dbfe774d-fa2a-4692-b246-68099c88b85c,dashboard
dbfe774d-fa2a-4692-b246-68099c88b85c,database
dbfe774d-fa2a-4692-b246-68099c88b85c,portfolio
66f336ca-ac2d-4566-b711-7d8ee8d2e0df,api
66f336ca-ac2d-4566-b711-7d8ee8d2e0df,authentication
66f336ca-ac2d-4566-b711-7d8ee8d2e0df,dashboard
66f336ca-ac2d-4566-b711-7d8ee8d2e0df,database
66f336ca-ac2d-4566-b711-7d8ee8d2e0df,portfolio
c9ef5321-03f9-4c9e-8c92-c3fbaf73e773,api
c9ef5321-03f9-4c9e-8c92-c3fbaf73e773,authentication
c9ef5321-03f9-4c9e-8c92-c3fbaf73e773,dashboard
c9ef5321-03f9-4c9e-8c92-c3fbaf73e773,database
c9ef5321-03f9-4c9e-8c92-c3fbaf73e773,portfolio
7b38feca-5ac6-4526-9d3f-b7f4edc8e0aa,api
7b38feca-5ac6-4526-9d3f-b7f4edc8e0aa,authentication
7b38feca-5ac6-4526-9d3f-b7f4edc8e0aa,dashboard
7b38feca-5ac6-4526-9d3f-b7f4edc8e0aa,database
7b38feca-5ac6-4526-9d3f-b7f4edc8e0aa,workspace
8918a500-82d8-4a29-bd4a-469f2de96491,api
8918a500-82d8-4a29-bd4a-469f2de96491,authentication
8918a500-82d8-4a29-bd4a-469f2de96491,dashboard
8918a500-82d8-4a29-bd4a-469f2de96491,database
8918a500-82d8-4a29-bd4a-469f2de96491,workspace
6d7d63e5-66ea-43be-b359-3a1ca9e26838,api
6d7d63e5-66ea-43be-b359-3a1ca9e26838,authentication
6d7d63e5-66ea-43be-b359-3a1ca9e26838,dashboard
6d7d63e5-66ea-43be-b359-3a1ca9e26838,database
6d7d63e5-66ea-43be-b359-3a1ca9e26838,workspace
72b96cd0-5984-4223-b27c-d06f4420f48f,api
72b96cd0-5984-4223-b27c-d06f4420f48f,authentication
72b96cd0-5984-4223-b27c-d06f4420f48f,dashboard
72b96cd0-5984-4223-b27c-d06f4420f48f,database
72b96cd0-5984-4223-b27c-d06f4420f48f,workspace
5939b384-7df2-4b99-9ed4-c45ddb73d28b,api
5939b384-7df2-4b99-9ed4-c45ddb73d28b,authentication
5939b384-7df2-4b99-9ed4-c45ddb73d28b,dashboard
5939b384-7df2-4b99-9ed4-c45ddb73d28b,database
5939b384-7df2-4b99-9ed4-c45ddb73d28b,workspace
754a6478-d209-4875-97b7-99777e212742,api
754a6478-d209-4875-97b7-99777e212742,authentication
754a6478-d209-4875-97b7-99777e212742,dashboard
754a6478-d209-4875-97b7-99777e212742,database
754a6478-d209-4875-97b7-99777e212742,workspace
d88bedf7-f645-4bb1-808a-2f13a96d6c21,api
d88bedf7-f645-4bb1-808a-2f13a96d6c21,authentication
d88bedf7-f645-4bb1-808a-2f13a96d6c21,dashboard
d88bedf7-f645-4bb1-808a-2f13a96d6c21,database
d88bedf7-f645-4bb1-808a-2f13a96d6c21,workspace
18f6048f-e40f-4c14-b15a-7bb1a7a5f3a9,api
18f6048f-e40f-4c14-b15a-7bb1a7a5f3a9,authentication
18f6048f-e40f-4c14-b15a-7bb1a7a5f3a9,dashboard
18f6048f-e40f-4c14-b15a-7bb1a7a5f3a9,database
18f6048f-e40f-4c14-b15a-7bb1a7a5f3a9,workspace
63684a0a-d318-487e-aee9-eb70347fdc04,api
63684a0a-d318-487e-aee9-eb70347fdc04,authentication
63684a0a-d318-487e-aee9-eb70347fdc04,dashboard
63684a0a-d318-487e-aee9-eb70347fdc04,database
63684a0a-d318-487e-aee9-eb70347fdc04,workspace
89eda625-6182-4a89-b469-d3a926f16591,api
89eda625-6182-4a89-b469-d3a926f16591,authentication
89eda625-6182-4a89-b469-d3a926f16591,dashboard
89eda625-6182-4a89-b469-d3a926f16591,database
89eda625-6182-4a89-b469-d3a926f16591,workspace
649519c6-9a3d-4213-bf0e-06d17caecd6d,api
649519c6-9a3d-4213-bf0e-06d17caecd6d,authentication
649519c6-9a3d-4213-bf0e-06d17caecd6d,dashboard
649519c6-9a3d-4213-bf0e-06d17caecd6d,database
649519c6-9a3d-4213-bf0e-06d17caecd6d,workspace
5a37a3c2-1d1d-47ef-b37a-33ab4e203cf0,api
5a37a3c2-1d1d-47ef-b37a-33ab4e203cf0,authentication
5a37a3c2-1d1d-47ef-b37a-33ab4e203cf0,dashboard
5a37a3c2-1d1d-47ef-b37a-33ab4e203cf0,database
5a37a3c2-1d1d-47ef-b37a-33ab4e203cf0,workspace
6c67f50e-b6ae-44d8-9107-2482914ed3f5,api
6c67f50e-b6ae-44d8-9107-2482914ed3f5,authentication
6c67f50e-b6ae-44d8-9107-2482914ed3f5,dashboard
6c67f50e-b6ae-44d8-9107-2482914ed3f5,database
6c67f50e-b6ae-44d8-9107-2482914ed3f5,portfolio
c60f76e3-d4fb-4978-aca2-9f38198a4cf2,api
c60f76e3-d4fb-4978-aca2-9f38198a4cf2,authentication
c60f76e3-d4fb-4978-aca2-9f38198a4cf2,dashboard
c60f76e3-d4fb-4978-aca2-9f38198a4cf2,database
c60f76e3-d4fb-4978-aca2-9f38198a4cf2,monitoring
7b51ad29-9423-424f-83e9-e3865cc498ef,api
7b51ad29-9423-424f-83e9-e3865cc498ef,authentication
7b51ad29-9423-424f-83e9-e3865cc498ef,dashboard
7b51ad29-9423-424f-83e9-e3865cc498ef,database
7b51ad29-9423-424f-83e9-e3865cc498ef,portfolio
35cda89c-dc7c-4391-8323-5d8237921766,api
35cda89c-dc7c-4391-8323-5d8237921766,authentication
35cda89c-dc7c-4391-8323-5d8237921766,dashboard
35cda89c-dc7c-4391-8323-5d8237921766,database
35cda89c-dc7c-4391-8323-5d8237921766,portfolio
5d1dba3e-c471-4576-8a95-3046773736d3,api
5d1dba3e-c471-4576-8a95-3046773736d3,authentication
5d1dba3e-c471-4576-8a95-3046773736d3,dashboard
5d1dba3e-c471-4576-8a95-3046773736d3,database
5d1dba3e-c471-4576-8a95-3046773736d3,portfolio
f999b069-6bfe-47b6-9291-64f2477fe2cf,api
f999b069-6bfe-47b6-9291-64f2477fe2cf,authentication
f999b069-6bfe-47b6-9291-64f2477fe2cf,dashboard
f999b069-6bfe-47b6-9291-64f2477fe2cf,database
f999b069-6bfe-47b6-9291-64f2477fe2cf,portfolio
f9cf7ded-9f65-4bf8-851f-45c3a927951b,api
f9cf7ded-9f65-4bf8-851f-45c3a927951b,authentication
f9cf7ded-9f65-4bf8-851f-45c3a927951b,dashboard
f9cf7ded-9f65-4bf8-851f-45c3a927951b,database
f9cf7ded-9f65-4bf8-851f-45c3a927951b,portfolio
5db8782d-eae9-4d82-a273-695467be0159,api
5db8782d-eae9-4d82-a273-695467be0159,authentication
5db8782d-eae9-4d82-a273-695467be0159,dashboard
5db8782d-eae9-4d82-a273-695467be0159,database
5db8782d-eae9-4d82-a273-695467be0159,portfolio
fe3f5bec-194c-4cc5-a5b9-bb7eb4f0d768,api
fe3f5bec-194c-4cc5-a5b9-bb7eb4f0d768,authentication
fe3f5bec-194c-4cc5-a5b9-bb7eb4f0d768,dashboard
fe3f5bec-194c-4cc5-a5b9-bb7eb4f0d768,database
fe3f5bec-194c-4cc5-a5b9-bb7eb4f0d768,portfolio
863af29c-17ba-4e86-b796-048d1a97a443,api
863af29c-17ba-4e86-b796-048d1a97a443,authentication
863af29c-17ba-4e86-b796-048d1a97a443,dashboard
863af29c-17ba-4e86-b796-048d1a97a443,database
863af29c-17ba-4e86-b796-048d1a97a443,portfolio
7ac61052-8b16-4926-9d1c-180d55d137a7,api
7ac61052-8b16-4926-9d1c-180d55d137a7,authentication
7ac61052-8b16-4926-9d1c-180d55d137a7,dashboard
7ac61052-8b16-4926-9d1c-180d55d137a7,database
7ac61052-8b16-4926-9d1c-180d55d137a7,portfolio
